I(w1;w2),C(w1),C(w2),C(w1;w2),collocation
6.162783493750061,152842,126251,11418,"('Teşekkür', 'ederim')"
6.161078710540826,26456,120172,1879,"('Önerge', 'kabul')"
6.142169961009488,61349,30822,1103,"('milyar', 'TL')"
6.129038562180301,66796,19373,748,"('ortaya', 'çıkan')"
6.115358426706264,40026,35256,808,"('görev', 'yapan')"
6.1110475819913965,49527,47288,1337,"('Yönetim', 'Bütçe')"
6.104766142597676,61349,37109,1294,"('milyar', 'lira')"
6.098568539602459,26456,113672,1702,"('Önerge', 'üzerinde')"
6.073507875488206,21321,103635,1229,"('saygılar', 'sunuyorum')"
6.070726633338449,11773,229664,1501,"('Özkan', 'ın')"
6.06541115716117,182611,29059,2935,"('her', 'türlü')"
6.0638368181518,58941,110120,3586,"('Halk', 'Partisi')"
6.053567200404134,172703,8993,852,"('Genel', 'Kurulda')"
6.038617691010644,8036,229664,1002,"('Turan', 'ın')"
6.030169684421593,101869,23898,1314,"('devam', 'etmektedir')"
6.027543530703239,99586,16066,862,"('diye', 'düşünüyorum')"
6.005239761874938,44922,41710,994,"('amacıyla', 'tarihinde')"
5.978521034582872,14952,151544,1180,"('rica', 'ediyorum')"
5.971387853157452,143014,119458,8853,"('Millet', 'Meclisi')"
5.9529323634298486,105616,86852,4693,"('yer', 'alan')"
5.9326654079886385,172703,23564,2053,"('Genel', 'Müdürlüğü')"
5.931510409623686,60338,42611,1296,"('on', 'beş')"
5.917786974699931,194314,11245,1091,"('söz', 'aldım')"
5.892845003047478,28234,60914,844,"('Dışişleri', 'Komisyonu')"
5.884214225514929,101869,46445,2308,"('devam', 'ediyor')"
5.8655385313900155,18490,88615,789,"('Sayıştay', 'Kanunu')"
5.854830946628558,550193,3871,1018,"('Milletvekili', 'Hakkı')"
5.841776587637408,172703,64666,5290,"('Genel', 'Kurulu')"
5.822729403895553,23936,127266,1424,"('maddesine', 'göre')"
5.796247397720691,97304,67042,2994,"('PARTİ', 'Grubu')"
5.7933250288182485,53186,512955,12496,"('kapatıldı', 'BAŞKAN')"
5.779234755372896,936663,2342,995,"('Sayın', 'Oluç')"
5.773490238282747,43948,46790,929,"('uncu', 'maddesi')"
5.75882347874284,550193,5633,1386,"('Milletvekili', 'Muhammet')"
5.740031928470332,41893,272166,5033,"('Grup', 'Başkan')"
5.739590395005409,100413,26585,1178,"('CHP', 'GRUBU')"
5.73322984782798,194314,38983,3328,"('söz', 'almış')"
5.729411619257023,5725,351193,881,"('dilediğine', 'ilişkin')"
5.7261671344666745,11962,231177,1209,"('sonuna', 'kadar')"
5.722271810810406,512955,3018,675,"('BAŞKAN', 'VEKİLİ')"
5.719935316058352,32231,255442,3584,"('kez', 'daha')"
5.707245953896228,4837,351193,733,"('dönümüne', 'ilişkin')"
5.700903522198677,550193,9316,2202,"('Milletvekili', 'Özgür')"
5.69923918317457,142966,110353,6770,"('Değerli', 'arkadaşlar')"
5.683763200276202,11789,167438,838,"('sesleri', 'alkışlar')"
5.665093909730131,66236,37791,1049,"('nedeniyle', 'konuşması')"
5.656874051442444,6305,331143,870,"('görüşülmekte', 'olan')"
5.656638346731185,47658,151544,3009,"('teşekkür', 'ediyorum')"
5.654734988588397,101869,16869,715,"('devam', 'edin')"
5.649130069388591,936663,2715,1054,"('Sayın', 'Akbaşoğlu')"
5.626135903472654,33093,67042,905,"('Parti', 'Grubu')"
5.616161888312381,62930,37932,967,"('dakika', 'ara')"
5.615606735149953,194314,15835,1246,"('söz', 'vereceğim')"
5.60926913794012,172703,12064,840,"('Genel', 'Kurul')"
5.606417493918285,14962,152982,921,"('ondan', 'sonra')"
5.601386551395301,45767,250554,4598,"('Etmeyenler', 'Kabul')"
5.593193103278343,11183,229664,1024,"('Altay', 'ın')"
5.589617837997903,50856,70552,1427,"('Bakanlığı', 'Yılı')"
5.5736978095150045,77962,37109,1138,"('bin', 'lira')"
5.5709899966595255,194314,18233,1391,"('söz', 'talebi')"
5.56961697646171,63833,77962,1952,"('milyon', 'bin')"
5.544705582953292,26031,231177,2320,"('bugüne', 'kadar')"
5.526652467208512,26595,331143,3353,"('Görüşülmekte', 'olan')"
5.522379492289632,194314,29839,2201,"('söz', 'isteyen')"
5.489421722116064,13641,151544,767,"('davet', 'ediyorum')"
5.487282180652207,11295,172060,720,"('arkadaşları', 'tarafından')"
5.4842950552937415,116899,67331,2910,"('ifade', 'etmek')"
5.480231238802339,88615,45638,1491,"('Kanunu', 'Teklifi')"
5.466541895101792,41736,89032,1357,"('önerge', 'vardır')"
5.463672792807655,40417,59264,873,"('mümkün', 'değildir')"
5.438488357310801,11121,261856,1043,"('konuyla', 'ilgili')"
5.429442548555842,6633,512955,1211,"('TOPLAM', 'BAŞKAN')"
5.429247796345557,550193,8713,1706,"('Milletvekili', 'Engin')"
5.428677302434597,78420,43948,1226,"('ün', 'uncu')"
5.406491399228169,13971,229664,1124,"('Oktay', 'ın')"
5.401473228616761,283991,9048,897,"('çok', 'sayıda')"
5.40105200047132,194314,47749,3238,"('söz', 'konusu')"
5.399789228077464,15222,351193,1864,"('olduğuna', 'ilişkin')"
5.398006330249022,14588,139953,711,"('oranı', 'yüzde')"
5.391463295372896,42937,50856,757,"('Sağlık', 'Bakanlığı')"
5.38734540036175,250554,112812,9771,"('Kabul', 'edenler')"
5.375576263997131,64847,132811,2953,"('an', 'önce')"
5.33349977480295,11731,351193,1372,"('yapılmasına', 'ilişkin')"
5.3314129599151165,17830,412197,2444,"('yazık', 'ki')"
5.3219861685776575,63833,30822,650,"('milyon', 'TL')"
5.320194070183409,146105,237256,11438,"('değerli', 'milletvekilleri')"
5.311903473350385,190759,23313,1459,"('Kanun', 'Hükmünde')"
5.304722542699001,936663,3120,954,"('Sayın', 'Bülbül')"
5.303577573814772,22466,113672,833,"('önerisi', 'üzerinde')"
5.295384612592001,62760,190759,3883,"('Dair', 'Kanun')"
5.261324971758215,110147,48092,1678,"('adına', 'yaptığı')"
5.24745993457673,29321,228280,2100,"('Özel', 'in')"
5.239739568843875,550193,5102,876,"('Milletvekili', 'Lütfü')"
5.234022846340197,372418,17830,2064,"('ne', 'yazık')"
5.222347229013434,18756,331143,1915,"('verilmiş', 'olan')"
5.206574818106172,12991,936663,3711,"('Teşekkürler', 'Sayın')"
5.202770401686088,72755,29417,651,"('selamlıyorum', 'HDP')"
5.176624692434734,18190,134167,729,"('vermiş', 'olduğu')"
5.175732786984081,19749,229664,1354,"('Erdoğan', 'ın')"
5.1548964617173265,63833,37109,697,"('milyon', 'lira')"
5.145078170146119,38128,83641,932,"('geçen', 'gün')"
5.1358886913130455,12730,229664,849,"('Akçay', 'ın')"
5.132065473519884,512955,12991,1930,"('BAŞKAN', 'Teşekkürler')"
5.131482118419305,250554,19521,1416,"('Kabul', 'edilmemiştir')"
5.129314628892589,101869,38611,1137,"('devam', 'ediyoruz')"
5.128777140378805,57109,57264,945,"('açıklaması', 'Manisa')"
5.128664999903318,17500,283991,1436,"('pek', 'çok')"
5.1284812917802745,67331,106414,2070,"('etmek', 'istiyorum')"
5.126935178893861,8288,550193,1316,"('Çankırı', 'Milletvekili')"
5.125256934524158,250554,63233,4567,"('Kabul', 'etmeyenler')"
5.1091386651157,182611,16060,836,"('her', 'şeyi')"
5.107401289275147,77962,36086,801,"('bin', 'kişi')"
5.102323982917777,274255,30433,2368,"('ile', 'Bazı')"
5.098496518242901,23548,125765,838,"('aşağıdaki', 'şekilde')"
5.09543065027783,127266,18756,674,"('göre', 'verilmiş')"
5.085058257828979,142966,237256,9509,"('Değerli', 'milletvekilleri')"
5.083877332673815,152842,151544,6488,"('Teşekkür', 'ediyorum')"
5.073262856402758,7491,936663,1951,"('Milletvekilimiz', 'Sayın')"
5.064737205647798,9740,261856,705,"('maddesiyle', 'ilgili')"
5.056056585128562,146105,110353,4430,"('değerli', 'arkadaşlar')"
5.043162659299696,103635,250554,7071,"('sunuyorum', 'Kabul')"
5.033509597120333,550193,7418,1104,"('Milletvekili', 'Meral')"
5.026124144779058,936663,2773,699,"('Sayın', 'Zengin')"
5.021123126392583,25324,112345,763,"('Orman', 'Bakanı')"
4.978672351236622,936663,3247,792,"('Sayın', 'Özkoç')"
4.972112200782281,524352,5525,751,"('Bu', 'kapsamda')"
4.96548831818801,272166,146105,10261,"('Başkan', 'değerli')"
4.949749583413807,51366,190759,2501,"('Hakkında', 'Kanun')"
4.92226344728204,15408,191004,737,"('dünyanın', 'en')"
4.918617280803494,12307,261856,805,"('bununla', 'ilgili')"
4.908366923805238,21216,134167,706,"('yapmış', 'olduğu')"
4.904317580438603,191004,40558,1916,"('en', 'az')"
4.902582485596163,60338,62930,938,"('on', 'dakika')"
4.861893115671257,71942,113672,1964,"('madde', 'üzerinde')"
4.855072939535623,139000,190759,6338,"('sayılı', 'Kanun')"
4.849386723897975,2795061,1399,931,"('ve', 'Altyapı')"
4.830094683433505,512955,18223,2196,"('BAŞKAN', 'Önergeyi')"
4.824443492333487,47658,126251,1408,"('teşekkür', 'ederim')"
4.813469901551984,6436,936663,1400,"('Katılamıyoruz', 'Sayın')"
4.811584049603113,351193,14536,1184,"('ilişkin', 'gündem')"
4.811159399586484,61349,63833,908,"('milyar', 'milyon')"
4.762065051356538,44517,193554,1931,"('MHP', 'sıralarından')"
4.7433119931788585,15740,331143,1153,"('şehit', 'olan')"
4.732776353786443,40417,143651,1275,"('mümkün', 'değil')"
4.728032603087788,34075,152982,1141,"('bundan', 'sonra')"
4.726314482516021,79007,44174,763,"('üncü', 'maddesinin')"
4.726078042266414,22528,132811,654,"('Daha', 'önce')"
4.723691747584711,100345,64847,1420,"('şu', 'an')"
4.669817517943819,936663,4078,803,"('Sayın', 'Cumhurbaşkanımız')"
4.6436990090667045,455679,138366,13017,"('Türkiye', 'Büyük')"
4.642812677919909,10703,550193,1215,"('Siirt', 'Milletvekili')"
4.622655921227459,58517,70552,840,"('Devam', 'Yılı')"
4.622361334436768,79007,46790,752,"('üncü', 'maddesi')"
4.620745166309829,41736,113672,964,"('önerge', 'üzerinde')"
4.619125102217816,274255,16294,907,"('ile', 'Milletvekilinin')"
4.612453642540364,351193,22466,1594,"('ilişkin', 'önerisi')"
4.607116781911023,44365,132811,1186,"('biraz', 'önce')"
4.600235171123198,94524,46790,886,"('nci', 'maddesi')"
4.5858673153083025,110120,41893,915,"('Partisi', 'Grup')"
4.582891874143669,42611,104931,885,"('beş', 'yıl')"
4.577150058006289,351193,46955,3251,"('ilişkin', 'sorusu')"
4.56538322785518,255344,13098,654,"('nin', 'görüşmelerine')"
4.540806479319871,54886,62930,664,"('üç', 'dakika')"
4.531069610383895,57109,61807,674,"('açıklaması', 'Mersin')"
4.524116119496831,20727,272166,1072,"('TBMM', 'Başkan')"
4.517256670566346,255442,54728,2644,"('daha', 'fazla')"
4.509594547187078,936663,4784,843,"('Sayın', 'Beştaş')"
4.507560213605873,120172,102056,2304,"('kabul', 'edilmiştir')"
4.497659568636122,512955,26456,2532,"('BAŞKAN', 'Önerge')"
4.4911174231686735,172703,38969,1250,"('Genel', 'Başkanı')"
4.490005283041733,131369,44174,1077,"('inci', 'maddesinin')"
4.462916612238168,47288,190759,1643,"('Bütçe', 'Kanun')"
4.459387869111377,250554,102056,4646,"('Kabul', 'edilmiştir')"
4.4560538443705,17406,550193,1736,"('Sakarya', 'Milletvekili')"
4.424420385792966,455679,53396,4315,"('Türkiye', 'Cumhuriyeti')"
4.396229842493981,936663,4641,756,"('Sayın', 'Türkkan')"
4.391920922573745,94524,44174,724,"('nci', 'maddesinin')"
4.380082119306724,524352,20449,1844,"('Bu', 'vesileyle')"
4.374489716600882,131369,46790,1053,"('inci', 'maddesi')"
4.358445629831344,550193,12874,1200,"('Milletvekili', 'Erkan')"
4.339918908452953,237256,26032,1033,"('milletvekilleri', 'hepinizi')"
4.3334972617653795,9766,455679,741,"('alacağım', 'Türkiye')"
4.309709645457187,512955,82544,6935,"('BAŞKAN', 'Buyurun')"
4.283436864062538,112812,250554,4546,"('edenler', 'Kabul')"
4.245211729722821,283991,31362,1395,"('çok', 'ciddi')"
4.235639745035654,550193,9941,851,"('Milletvekili', 'Ayhan')"
4.234812959168122,27271,412197,1748,"('tabii', 'ki')"
4.23273572206092,512955,13283,1058,"('BAŞKAN', 'Arkadaşlar')"
4.231933645280159,67139,98278,1024,"('hiçbir', 'şey')"
4.223734990555043,274255,34262,1450,"('ile', 'Plan')"
4.217897478309773,167438,29417,757,"('alkışlar', 'HDP')"
4.190521934783489,119458,38969,702,"('Meclisi', 'Başkanı')"
4.1868041296346625,46790,113672,800,"('maddesi', 'üzerinde')"
4.1856532680763125,936663,53199,7489,"('Sayın', 'Başkanım')"
4.169974486460001,131369,39221,766,"('inci', 'maddeyi')"
4.168373451305883,37224,152138,841,"('gerek', 'yok')"
4.164814867322153,79007,71942,842,"('üncü', 'madde')"
4.120448910907159,45638,274255,1798,"('Teklifi', 'ile')"
4.118988548002468,40558,132811,773,"('az', 'önce')"
4.1170783656144545,72755,100413,1047,"('selamlıyorum', 'CHP')"
4.1050245084903825,72755,125433,1297,"('selamlıyorum', 'AK')"
4.103393042758478,550193,12931,1010,"('Milletvekili', 'Ömer')"
4.085855983058798,142966,65983,1323,"('Değerli', 'arkadaşlarım')"
4.0632218404877,191004,116644,3076,"('en', 'büyük')"
4.049643444650042,47574,112345,731,"('İçişleri', 'Bakanı')"
4.0340707387536625,101869,69215,954,"('devam', 'eden')"
4.019347933570322,58517,190759,1495,"('Devam', 'Kanun')"
4.01506215205434,131369,71942,1262,"('inci', 'madde')"
4.01175489093106,229664,61607,1885,"('ın', 'cevabı')"
4.004986423892797,936663,272166,33804,"('Sayın', 'Başkan')"
3.9917722624689196,936663,8036,989,"('Sayın', 'Turan')"
3.982987741473108,146105,65983,1259,"('değerli', 'arkadaşlarım')"
3.969048772798189,23309,444808,1341,"('Onun', 'için')"
3.96815759920821,94524,71942,879,"('nci', 'madde')"
3.960677348832009,512955,57685,3805,"('BAŞKAN', 'Komisyon')"
3.9563730928453538,85040,170139,1855,"('Anayasa', 'nın')"
3.9545836930488756,331143,65326,2770,"('olan', 'sıra')"
3.950316893488685,10139,512955,664,"('Ödenek', 'BAŞKAN')"
3.910945014606157,110147,194314,2659,"('adına', 'söz')"
3.900557341689292,191004,111295,2622,"('en', 'önemli')"
3.8947684461174332,21837,255344,685,"('Suriye', 'nin')"
3.8820938996835115,229664,48092,1345,"('ın', 'yaptığı')"
3.875235014260854,104931,132811,1689,"('yıl', 'önce')"
3.842475157303073,936663,11183,1241,"('Sayın', 'Altay')"
3.8323353950769765,88615,82876,864,"('Kanunu', 'nda')"
3.8317814455786583,455679,26461,1418,"('Türkiye', 'deki')"
3.830060803039843,57109,247165,1658,"('açıklaması', 'İstanbul')"
3.8214262830177206,113672,194314,2579,"('üzerinde', 'söz')"
3.8197827685847185,116755,53390,727,"('ben', 'size')"
3.8128387481209542,118016,62930,862,"('Bir', 'dakika')"
3.810551618456417,119458,74116,1026,"('Meclisi', 'saygıyla')"
3.809393406462085,167438,512955,9945,"('alkışlar', 'BAŞKAN')"
3.801858995704144,182611,38128,802,"('her', 'geçen')"
3.8010109965987873,54886,104931,663,"('üç', 'yıl')"
3.7894951171498303,29729,550193,1868,"('Denizli', 'Milletvekili')"
3.723675049084118,82544,936663,8436,"('Buyurun', 'Sayın')"
3.716124634903955,512955,13291,740,"('BAŞKAN', 'Buyurunuz')"
3.7137889820149588,58946,412197,2633,"('diyor', 'ki')"
3.7016989260933095,23366,512955,1288,"('Saati', 'BAŞKAN')"
3.677187510428828,88615,132233,1238,"('Kanunu', 'nun')"
3.6765718383566397,182611,83641,1613,"('her', 'gün')"
3.675888368520418,936663,11773,1164,"('Sayın', 'Özkan')"
3.673810708256906,512955,12059,652,"('BAŞKAN', 'Söz')"
3.6730531585223116,22739,550193,1318,"('Tokat', 'Milletvekili')"
3.6532974709029435,57264,550193,3274,"('Manisa', 'Milletvekili')"
3.645135132665854,83569,125765,1086,"('aynı', 'şekilde')"
3.6414970422838477,20912,422198,910,"('Son', 'olarak')"
3.6357009734595147,41756,237256,1017,"('sayın', 'milletvekilleri')"
3.6303591248420513,139000,70552,1003,"('sayılı', 'Yılı')"
3.6262188960372996,53199,512955,2783,"('Başkanım', 'BAŞKAN')"
3.586584112563052,134167,208608,2777,"('olduğu', 'gibi')"
3.5800554030298355,550193,13065,710,"('Milletvekili', 'İsmail')"
3.54252976070193,71942,120172,832,"('madde', 'kabul')"
3.536309970522015,13600,550193,717,"('Tekirdağ', 'Milletvekili')"
3.5298634638258286,550193,21263,1116,"('Milletvekili', 'Bülent')"
3.5204277798884607,43767,194314,806,"('üzerine', 'söz')"
3.5077556422537675,120669,60338,684,"('son', 'on')"
3.4958328183824148,15333,550193,786,"('Niğde', 'Milletvekili')"
3.485571668961565,26775,412197,1021,"('dedi', 'ki')"
3.4580738205851014,63233,250554,1438,"('etmeyenler', 'Kabul')"
3.4523136304546393,191004,54728,945,"('en', 'fazla')"
3.4518235577698317,72755,142966,940,"('selamlıyorum', 'Değerli')"
3.429157472042163,45989,194314,795,"('hakkında', 'söz')"
3.407003574101174,40020,550193,1929,"('Kocaeli', 'Milletvekili')"
3.4067768648530277,524352,31178,1432,"('Bu', 'nedenle')"
3.3861978177863756,24626,550193,1170,"('Çanakkale', 'Milletvekili')"
3.37547461777613,228280,48092,941,"('in', 'yaptığı')"
3.351876999259602,67139,125765,712,"('hiçbir', 'şekilde')"
3.3416187532647186,512955,19000,816,"('BAŞKAN', 'Aynı')"
3.3183454253507336,79007,104931,683,"('üncü', 'yıl')"
3.3071699579911016,455679,255344,9512,"('Türkiye', 'nin')"
3.293325288931764,13291,936663,1008,"('Buyurunuz', 'Sayın')"
3.2821387880953803,190759,61724,946,"('Kanun', 'un')"
3.2647597685336005,283991,111295,2509,"('çok', 'önemli')"
3.246878387742611,455679,53349,1906,"('Türkiye', 'yi')"
3.2448706905245985,60924,255344,1218,"('AKP', 'nin')"
3.2304409057371024,98278,152138,1159,"('şey', 'yok')"
3.2053052214616726,37039,229664,648,"('Allah', 'ın')"
3.1919437137281377,62049,455679,2134,"('okutuyorum', 'Türkiye')"
3.1877956080381558,88615,274255,1829,"('Kanunu', 'ile')"
3.1763731137743796,53396,255344,1018,"('Cumhuriyeti', 'nin')"
3.1644621374881425,936663,19651,1363,"('Sayın', 'Cumhurbaşkanı')"
3.1388599067242793,83728,126251,769,"('arz', 'ederim')"
3.133993843407161,95954,104931,730,"('iki', 'yıl')"
3.102726356163052,283991,66555,1341,"('çok', 'iyi')"
3.046494183338223,83641,132811,758,"('gün', 'önce')"
3.0383494811907563,143651,150815,1470,"('değil', 'mi')"
3.0332546056717904,67139,155745,707,"('hiçbir', 'zaman')"
3.0145908636769105,94524,104931,662,"('nci', 'yıl')"
2.9878505897004883,61807,550193,2228,"('Mersin', 'Milletvekili')"
2.9873892760973657,56651,194314,721,"('ilk', 'söz')"
2.97177480574852,247165,550193,8811,"('İstanbul', 'Milletvekili')"
2.92202239077733,24913,550193,858,"('Kahramanmaraş', 'Milletvekili')"
2.917740792223779,182611,155745,1775,"('her', 'zaman')"
2.9156367084733685,33362,412197,857,"('Tabii', 'ki')"
2.906364616724126,2018082,6274,784,"('bir', 'araya')"
2.9008253646264333,272166,41756,701,"('Başkan', 'sayın')"
2.8952493292088763,131369,104931,847,"('inci', 'yıl')"
2.869985470969662,936663,14464,818,"('Sayın', 'Recep')"
2.858007196480319,255344,79007,1208,"('nin', 'üncü')"
2.840684265307351,97304,255344,1470,"('PARTİ', 'nin')"
2.840464044279325,191004,66555,752,"('en', 'iyi')"
2.8372290886270917,936663,29321,1621,"('Sayın', 'Özel')"
2.8367202688741098,167438,100413,992,"('alkışlar', 'CHP')"
2.835870666315126,58517,512955,1770,"('Devam', 'BAŞKAN')"
2.8356434807269157,936663,12730,703,"('Sayın', 'Akçay')"
2.8184118619509873,2795061,6307,1027,"('ve', 'Şehircilik')"
2.8097146511826647,1400952,19143,1553,"('bu', 'yana')"
2.7927782850952494,255442,66555,973,"('daha', 'iyi')"
2.7916743893464155,351193,37791,759,"('ilişkin', 'konuşması')"
2.7914573785868955,44365,255442,648,"('biraz', 'daha')"
2.7814043248260596,321084,104322,1902,"('var', 'mı')"
2.7801898112208914,85040,350900,1693,"('Anayasa', 'ya')"
2.7658905412293664,237256,49445,659,"('milletvekilleri', 'şimdi')"
2.763830914425371,550193,61562,1900,"('Milletvekili', 'Mustafa')"
2.7334697420175345,1400952,25575,1968,"('bu', 'ülkede')"
2.730753462598929,41710,455679,1042,"('tarihinde', 'Türkiye')"
2.721011753462302,2018082,32231,3542,"('bir', 'kez')"
2.6767797469207912,17406,936663,861,"('Sakarya', 'Sayın')"
2.6461729477866305,126251,936663,6114,"('ederim', 'Sayın')"
2.6337688245344886,255442,132811,1739,"('daha', 'önce')"
2.6290777629353794,33012,550193,928,"('Gaziantep', 'Milletvekili')"
2.6266540144606885,255344,131369,1711,"('nin', 'inci')"
2.6181781296325375,512955,33601,874,"('BAŞKAN', 'Peki')"
2.615764428290978,22186,936663,1052,"('Katılmıyoruz', 'Sayın')"
2.5945219337239918,255344,94524,1204,"('nin', 'nci')"
2.589542786163115,58517,247165,719,"('Devam', 'İstanbul')"
2.58616142055689,33061,2018082,3309,"('herhangi', 'bir')"
2.584506355199246,372418,231177,4265,"('ne', 'kadar')"
2.5765838635222718,444808,37190,815,"('için', 'gerekli')"
2.560604980480528,550193,96725,2593,"('Milletvekili', 'Mehmet')"
2.5482249653671896,524352,26016,659,"('Bu', 'durum')"
2.5335330116724166,283991,51325,697,"('çok', 'açık')"
2.531289073448065,93914,550193,2467,"('İzmir', 'Milletvekili')"
2.522650320945106,524352,71608,1782,"('Bu', 'konuda')"
2.5035585348025515,28135,550193,725,"('Hatay', 'Milletvekili')"
2.4903907447824043,104931,152982,745,"('yıl', 'sonra')"
2.473131547783765,182611,98278,823,"('her', 'şey')"
2.462167892141467,61607,247165,693,"('cevabı', 'İstanbul')"
2.450757338746971,512955,152842,3540,"('BAŞKAN', 'Teşekkür')"
2.427347532265612,550193,61368,1500,"('Milletvekili', 'Ali')"
2.418958862863701,2018082,98278,8760,"('bir', 'şey')"
2.4154639226842733,53213,550193,1290,"('Adana', 'Milletvekili')"
2.398325844107219,1400952,71608,4368,"('bu', 'konuda')"
2.3584258428654836,88890,1119056,4213,"('hem', 'de')"
2.3582271411236664,331143,96484,1353,"('olan', 'Meclis')"
2.356096629186145,2018082,14367,1226,"('bir', 'tanesi')"
2.3527159525972903,167438,125433,886,"('alkışlar', 'AK')"
2.3272168085264293,255344,61607,652,"('nin', 'cevabı')"
2.3232389915729437,182611,104931,792,"('her', 'yıl')"
2.2740471023889706,512955,41335,847,"('BAŞKAN', 'Evet')"
2.2737774366364163,21837,1119056,976,"('Suriye', 'de')"
2.2686630543273436,24626,936663,918,"('Çanakkale', 'Sayın')"
2.2649867783624287,283991,116644,1315,"('çok', 'büyük')"
2.241456265619032,2795061,33043,3607,"('ve', 'Kalkınma')"
2.2284650734815408,372418,63964,922,"('ne', 'oldu')"
2.223264451153882,23282,2018082,1812,"('Böyle', 'bir')"
2.220021473179947,272166,512955,5372,"('Başkan', 'BAŞKAN')"
2.2026139534421727,936663,22157,789,"('Sayın', 'Muş')"
2.1742296348836754,550193,42127,864,"('Milletvekili', 'Ahmet')"
2.1732261143479863,2018082,12411,933,"('bir', 'kere')"
2.1699087184602224,247165,152842,1404,"('İstanbul', 'Teşekkür')"
2.1690414548354164,116899,151544,658,"('ifade', 'ediyorum')"
2.168144077747219,57264,936663,1991,"('Manisa', 'Sayın')"
2.1579060827459577,1400952,30115,1555,"('bu', 'ülkenin')"
2.1474968630868085,2018082,10576,781,"('bir', 'kısmı')"
2.126833752140023,2795061,12993,1310,"('ve', 'İYİ')"
2.1154028241106753,936663,19749,662,"('Sayın', 'Erdoğan')"
2.1088317513763664,2795061,8436,840,"('ve', 'Teknoloji')"
2.0806507468046944,2018082,14198,1001,"('bir', 'açıklama')"
2.0635777495141636,45959,550193,873,"('Antalya', 'Milletvekili')"
2.0505230852946665,255442,152982,1337,"('daha', 'sonra')"
2.0393472400781993,72755,512955,1267,"('selamlıyorum', 'BAŞKAN')"
2.030911155635442,11056,2795061,1043,"('Hazine', 've')"
2.016093887140243,57004,422198,804,"('uygun', 'olarak')"
2.013682751744532,18067,2018082,1216,"('şöyle', 'bir')"
2.0069901162371937,44426,444808,656,"('Bunun', 'için')"
2.0032778166657326,54343,550193,990,"('Bursa', 'Milletvekili')"
1.9586258286859992,97304,216732,677,"('PARTİ', 'li')"
1.9549160639184948,191004,120669,738,"('en', 'son')"
1.9291163227990265,41318,550193,715,"('Konya', 'Milletvekili')"
1.924290952158347,31362,2018082,1984,"('ciddi', 'bir')"
1.8928841180383944,155745,155745,744,"('zaman', 'zaman')"
1.8893613317142361,512955,936663,14701,"('BAŞKAN', 'Sayın')"
1.8564287160641149,107873,550193,1775,"('Ankara', 'Milletvekili')"
1.8359028005219031,2018082,26016,1548,"('bir', 'durum')"
1.8284415760065864,1400952,24481,1006,"('bu', 'tür')"
1.8144896730200224,2018082,125765,7373,"('bir', 'şekilde')"
1.795597194280655,9995,2795061,801,"('yerli', 've')"
1.794843678698112,87235,2018082,5045,"('böyle', 'bir')"
1.7810466415706048,512955,58517,852,"('BAŞKAN', 'Devam')"
1.768435771762223,2018082,12715,722,"('bir', 'biçimde')"
1.76823525683236,11431,2018082,649,"('güçlü', 'bir')"
1.7611331295996135,126251,512955,1813,"('ederim', 'BAŞKAN')"
1.7517233471522866,936663,95925,2499,"('Sayın', 'Bakan')"
1.73915992904764,512955,142966,2022,"('BAŞKAN', 'Değerli')"
1.7345516383499904,34262,2795061,2632,"('Plan', 've')"
1.732776980379242,191004,283991,1489,"('en', 'çok')"
1.7272911121003296,67331,444808,819,"('etmek', 'için')"
1.705370870421338,29729,936663,750,"('Denizli', 'Sayın')"
1.7044843127563543,40020,936663,1009,"('Kocaeli', 'Sayın')"
1.692423217227279,455679,173223,2107,"('Türkiye', 'ye')"
1.690123915117848,215548,152842,878,"('Devamla', 'Teşekkür')"
1.6569653010799348,936663,41893,1022,"('Sayın', 'Grup')"
1.6514189619170943,2018082,28820,1509,"('bir', 'düzenleme')"
1.6501628567138884,98278,321084,818,"('şey', 'var')"
1.6283298192723001,2795061,45217,3227,"('ve', 'teklif')"
1.62831441381606,46955,2795061,3351,"('sorusu', 've')"
1.6098575979325471,110120,422198,1172,"('Partisi', 'olarak')"
1.5666472249947292,372418,155745,1419,"('ne', 'zaman')"
1.5626790408279152,134167,444808,1456,"('olduğu', 'için')"
1.5605082879005414,2018082,64847,3188,"('bir', 'an')"
1.5493359777699136,2795061,25324,1711,"('ve', 'Orman')"
1.5490722100580185,2795061,11295,763,"('ve', 'arkadaşları')"
1.5462028818277196,151544,512955,1875,"('ediyorum', 'BAŞKAN')"
1.517248900569768,283991,255442,1715,"('çok', 'daha')"
1.5022711881913267,215548,142966,721,"('Devamla', 'Değerli')"
1.5006768857739914,66872,2018082,3154,"('başka', 'bir')"
1.4178314791259405,10798,2795061,666,"('Gençlik', 've')"
1.3713582768686183,11838,2795061,707,"('Kanunlarda', 've')"
1.3579233554177972,2795061,47288,2798,"('ve', 'Bütçe')"
1.3420485931399158,151544,936663,2972,"('ediyorum', 'Sayın')"
1.3248382152671054,38396,1018396,809,"('onu', 'da')"
1.3230910859220444,2795061,19651,1135,"('ve', 'Cumhurbaşkanı')"
1.3076089067602747,30516,2018082,1259,"('öyle', 'bir')"
1.3030784002146047,79316,444808,719,"('bunun', 'için')"
1.2766008241894855,97304,422198,822,"('PARTİ', 'olarak')"
1.274572652051484,512955,250554,2568,"('BAŞKAN', 'Kabul')"
