('sayın',),221726.0,0.011692943200287726
('milletvekili',),214415.0,0.011307391145223025
('başkan',),187527.0,0.00988942866996934
('ilişkin',),124903.0,0.006586896609188068
('türkiye',),102734.0,0.00541779477513946
('soru',),88972.0,0.004692043526090025
('i̇stanbul',),88792.0,0.004682551066794217
('önergesi',),88325.0,0.004657923408510095
('ın',),83940.0,0.004426676552887237
('kabul',),75093.0,0.003960122178498314
