('yazılı', 'soru', 'önergesi'),69374.0, 0.0036899438684296244
('başkanlığa', 'geliş', 'tarihi'),51190.0, 0.0027227524234570946
('bakanından', 'yazılı', 'soru'),50126.0, 0.0026661591712875622
('önergesi', 'başkanlığa', 'geliş'),47122.0, 0.0025063789743728308
('soru', 'önergesi', 'başkanlığa'),46200.0, 0.002457338581045473
('türkiye', 'büyük', 'millet'),32107.0, 0.0017077439355330521
('büyük', 'millet', 'meclisi'),23833.0, 0.0012676569351094537
('sayın', 'başkan', 'değerli'),16565.0, 0.0008810782163423866
('ak', 'parti̇', 'sıralarından'),14933.0, 0.0007942735288041569
('başkan', 'değerli', 'milletvekilleri'),14916.0, 0.000793369313308967
