('sayın',),171260.0,0.013651498706758018
('başkan',),152197.0,0.012131955320657691
('türkiye',),72690.0,0.005794320320989292
('milletvekili',),64269.0,0.005123068427040236
('kabul',),55704.0,0.004440338053964156
('i̇stanbul',),46469.0,0.0037042008682831766
('teşekkür',),39531.0,0.003151161367010341
('değerli',),38918.0,0.0031022981190598872
('ilişkin',),38144.0,0.0030406012937521363
('kanun',),37984.0,0.0030278474280554437
