('sayın', 'başkan'),42457
('sıralarından', 'alkışlar'),31198
('başkan', 'sayın'),23129
('ak', 'parti̇'),21340
('teşekkür', 'ederim'),20606
('değerli', 'milletvekilleri'),20489
('ilişkin', 'açıklaması'),18363
('türkiye', 'büyük'),17946
('büyük', 'millet'),17890
('kabul', 'edenler'),17014
