('ve',),479998.0,0.02318900274712958
('bir',),370833.0,0.017915184499819898
('bu',),333904.0,0.016131125194594788
('de',),235107.0,0.0113581904501304
('da',),174582.0,0.008434196043329515
('ba',),152080.0,0.007347112653955975
('sayın',),119411.0,0.00576885617686753
('say',),97984.0,0.004733706599758525
('milletvekili',),97194.0,0.004695541286559472
('başkan',),93957.0,0.004539160123489427
