I(w1;w2),C(w1),C(w2),C(w1;w2),collocation
9.314192979199523,6008,20286,2692,"('dür', 'lü')"
9.311698848206998,19425,22465,9622,"('CHP', 'sıralarından')"
9.30940770785435,24833,18614,10176,"('yer', 'alan')"
9.309173870864266,13043,10502,3015,"('nel', 'Ku')"
9.287636671449846,34248,4768,3541,"('her', 'türlü')"
9.254736307591562,29895,30479,19313,"('ola', 'rak')"
9.251935945050535,44068,9018,8407,"('ko', 'nuş')"
9.241939045261619,25748,5265,2848,"('al', 'tın')"
9.229524915879706,25607,5156,2750,"('Kanun', 'Tasarısının')"
9.224977464701938,9220,13895,2660,"('çek', 'ten')"
9.218262277539809,39679,25338,20778,"('De', 'vam')"
9.185249255874144,16249,27031,8872,"('kar', 'şı')"
9.182464718790934,15112,20147,6138,"('şe', 'kil')"
9.178101748127512,49549,13905,13848,"('Kabul', 'etmeyenler')"
9.154880750038991,49747,5782,5689,"('ilişkin', 'Başbakandan')"
9.153629937113237,41863,13321,11020,"('su', 'nuz')"
9.122243513770771,26985,11317,5905,"('bul', 'edil')"
9.11659971150028,8922,17068,2933,"('süre', 'içerisinde')"
9.09697903743587,15809,9841,2956,"('ifade', 'etmek')"
9.08833119666867,49549,20427,19116,"('Kabul', 'edenler')"
9.087285437440924,39461,20764,15464,"('du', 'ğu')"
9.042783809671429,2776,53858,2736,"('DEMİREL', 'in')"
9.0388146096283,23680,6669,2882,"('ku', 'rul')"
9.036170845608419,44006,6921,5548,"('mı', 'zın')"
9.029278124187082,6017,49549,5405,"('Etmeyenler', 'Kabul')"
9.027750885769104,55177,2708,2706,"('ce', 'ğiz')"
9.023622166730316,32479,4999,2932,"('ca', 'ğım')"
9.018095567946824,11317,30739,6258,"('edil', 'miş')"
9.008262311269656,3721,39679,2638,"('ĞAN', 'De')"
9.00814354648032,23965,7460,3194,"('pa', 'tıl')"
9.00759752073952,30036,23840,12788,"('Değerli', 'arkadaşlarım')"
9.005603895133435,26170,7287,3401,"('sayılı', 'Kanunun')"
8.99919118617378,6713,35414,4221,"('şik', 'lik')"
8.986502121223745,49828,6713,5887,"('ği', 'şik')"
8.94385879149892,9841,18382,3091,"('etmek', 'istiyorum')"
8.93767999526232,55177,2826,2653,"('ce', 'vap')"
8.916068685382184,30036,18777,9453,"('Değerli', 'arkadaşlar')"
8.879635484434393,42847,7146,5004,"('yı', 'lın')"
8.87691455360566,12940,15847,3345,"('maddeyi', 'oylarınıza')"
8.873939523661418,3859,45002,2827,"('per', 'so')"
8.858775174791761,3082,62059,3081,"('Görüşülmekte', 'olan')"
8.842138029987765,13361,20239,4306,"('Devlet', 'Bakanı')"
8.833874054166065,45142,7151,5111,"('söz', 'almış')"
8.802443684030859,7918,21873,2683,"('biraz', 'önce')"
8.774836582412046,12468,16249,3079,"('çı', 'kar')"
8.77341712853373,49747,7908,5973,"('ilişkin', 'sorusu')"
8.767132389678107,62432,4145,3912,"('Milletvekili', 'Ensar')"
8.761368211464431,33437,64721,32584,"('Mil', 'let')"
8.729612923970462,25784,24204,9192,"('mış', 'tır')"
8.728418780510133,21851,23646,7604,"('Teşekkür', 'ediyorum')"
8.71068544183245,45142,4535,2976,"('söz', 'isteyen')"
8.704823735569938,24251,8308,2917,"('va', 'bı')"
8.687900110058155,29594,18247,7727,"('AK', 'Par')"
8.681629364143816,5424,62891,4860,"('Av', 'ru')"
8.679372920225255,62891,3084,2759,"('ru', 'luş')"
8.678496404005603,45142,4709,3022,"('söz', 'talebi')"
8.669072014693564,30739,31715,13769,"('miş', 'tir')"
8.664777513816965,21362,49549,14905,"('sunuyorum', 'Kabul')"
8.654258288435178,61766,55138,47609,"('Sa', 'yın')"
8.653370864467064,31312,27084,11848,"('Başkan', 'değerli')"
8.643237595559867,66455,19342,17832,"('Türkiye', 'Büyük')"
8.641915403233567,30965,10252,4400,"('KAN', 'Te')"
8.638066314230244,14945,14081,2909,"('yan', 'lış')"
8.62965464316764,34877,15422,7392,"('gö', 'rü')"
8.618151130032617,9516,23840,3093,"('milletvekili', 'arkadaşlarım')"
8.613615083252403,16120,12940,2835,"('üncü', 'maddeyi')"
8.608735741330662,45142,7716,4718,"('söz', 'konusu')"
8.60478331091864,39661,7931,4249,"('se', 'lam')"
8.604459542369744,4804,64721,4199,"('Dev', 'let')"
8.561597584246368,49549,21922,14240,"('Kabul', 'edilmiştir')"
8.554942065558436,11944,19992,3116,"('ara', 'sın')"
8.553849064973331,14500,39207,7413,"('üze', 'rin')"
8.553198776416009,33279,22218,9637,"('za', 'man')"
8.541498748055469,74521,18133,17470,"('yo', 'ruz')"
8.537705416307855,13905,49549,8884,"('etmeyenler', 'Kabul')"
8.525183504992423,59749,5355,4090,"('bi', 'zim')"
8.486955679353521,40850,52162,26526,"('Baş', 'kan')"
8.485103844430867,12167,33437,5058,"('han', 'Mil')"
8.460625202627076,25169,8438,2596,"('inci', 'maddesinin')"
8.441220381025522,7024,33620,2848,"('sayın', 'milletvekilleri')"
8.43635340490055,6957,62891,5259,"('doğ', 'ru')"
8.417177051462806,19918,21922,5179,"('kabul', 'edilmiştir')"
8.4108404298562,16664,55177,10858,"('ön', 'ce')"
8.405545158837265,26985,15619,4959,"('bul', 'eden')"
8.404410930055043,17961,18247,3853,"('Halk', 'Par')"
8.393179984305092,17688,17961,3706,"('yet', 'Halk')"
8.390133813038918,42847,5281,2634,"('yı', 'sıy')"
8.385720066919632,20427,49549,11746,"('edenler', 'Kabul')"
8.384028862944803,10502,62891,7656,"('Ku', 'ru')"
8.373653762187445,27206,26985,8449,"('tan', 'bul')"
8.367378667031561,53858,11521,7110,"('in', 'san')"
8.360444009902839,25169,12940,3714,"('inci', 'maddeyi')"
8.354138966206271,14701,20286,3386,"('söy', 'lü')"
8.353103163375348,27084,33620,10331,"('değerli', 'milletvekilleri')"
8.346167083424485,9206,73258,7615,"('fın', 'dan')"
8.321921406615065,66455,6527,4816,"('Türkiye', 'Cumhuriyeti')"
8.309996086564224,23344,17109,4398,"('be', 'lir')"
8.305875639868345,49747,4758,2599,"('ilişkin', 'gündemdışı')"
8.295351869028515,27314,48291,14378,"('il', 'gi')"
8.280810045823868,6686,73375,5294,"('kapatıldı', 'BAŞKAN')"
8.272124531993835,24251,27206,7077,"('va', 'tan')"
8.262283660232006,59749,4215,2683,"('bi', 'raz')"
8.254372626246841,36464,8539,3299,"('en', 'az')"
8.25174223905197,20818,12940,2849,"('nci', 'maddeyi')"
8.248967449261738,31739,11035,3697,"('mil', 'yar')"
8.246094324649667,10776,24251,2753,"('Ana', 'va')"
8.22727257213809,9125,31734,3011,"('tik', 'ci')"
8.216840970328567,42535,26985,11849,"('Ka', 'bul')"
8.211602846270035,3816,73375,2880,"('Alkışlar', 'BAŞKAN')"
8.187745029042741,74521,59687,45000,"('yo', 'rum')"
8.182920147410563,7460,47008,3536,"('tıl', 'dı')"
8.174429226181514,62891,19858,12519,"('ru', 'öner')"
8.11654090096237,27359,11383,2999,"('ın', 'cevabı')"
8.106907433421961,91159,3047,2657,"('te', 'mel')"
8.101513149182226,102285,3331,3247,"('sa', 'hip')"
8.095064394952232,6699,62432,3968,"('Ardahan', 'Milletvekili')"
8.061082870735135,103383,13387,12825,"('ge', 'liş')"
8.061071413719445,11410,29064,3073,"('sağ', 'lık')"
8.051466299879177,31739,64721,18909,"('mil', 'let')"
8.03389153779439,45002,21010,8598,"('so', 'run')"
8.031781860335055,8666,107535,8462,"('Şim', 'di')"
8.026676284979894,19858,103383,18576,"('öner', 'ge')"
8.02089173789969,49747,8389,3761,"('ilişkin', 'İçişleri')"
8.00030557688053,90994,3915,3165,"('na', 'sıl')"
7.985513572683137,63866,12065,6776,"('mi', 'zin')"
7.977359777905188,27084,23840,5646,"('değerli', 'arkadaşlarım')"
7.971768555076386,4523,103383,4073,"('böl', 'ge')"
7.968148777027828,46220,39461,15847,"('ol', 'du')"
7.9675116084991515,9274,90052,7253,"('kış', 'lar')"
7.955024374719375,22692,13927,2721,"('üzerinde', 'Cumhuriyet')"
7.954913317308913,18182,33437,5234,"('yük', 'Mil')"
7.9358109360783695,47008,6450,2576,"('dı', 'şın')"
7.911435736710142,16392,35835,4907,"('pı', 'lan')"
7.907847207405327,10832,31752,2866,"('ğil', 'dir')"
7.907027596576298,39679,31021,10251,"('De', 'ğer')"
7.901591798635693,99244,12617,10389,"('lı', 'ğa')"
7.89131326311919,5636,102285,4749,"('Bur', 'sa')"
7.864986875074734,16974,18543,2546,"('hak', 'kın')"
7.860286109863544,18247,105941,15586,"('Par', 'ti')"
7.845639601546663,31739,17338,4392,"('mil', 'yon')"
7.8441805770719375,4672,95193,3546,"('Onun', 'için')"
7.843692154390874,3679,115437,3385,"('nok', 'ta')"
7.841750339630259,73375,21851,12762,"('BAŞKAN', 'Teşekkür')"
7.830685966108714,26170,15398,3183,"('sayılı', 'kanun')"
7.817759337804802,8487,62432,4148,"('Bursa', 'Milletvekili')"
7.780869519146648,62432,8732,4160,"('Milletvekili', 'Kemal')"
7.76940674860961,27084,18777,3850,"('değerli', 'arkadaşlar')"
7.768263615286283,14205,30739,3303,"('ril', 'miş')"
7.757639726913572,45002,62891,21252,"('so', 'ru')"
7.7522690040566955,16974,21743,2761,"('hak', 'kı')"
7.742211046849359,6563,62432,3044,"('Adana', 'Milletvekili')"
7.736339815530394,115437,3530,3015,"('ta', 'rih')"
7.72026255820622,5435,105941,4213,"('ik', 'ti')"
7.6948748738739665,42309,9110,2771,"('daha', 'fazla')"
7.681183019479057,12617,103383,9289,"('ğa', 'ge')"
7.679599538702532,10054,47008,3362,"('kal', 'dı')"
7.677660924984073,3668,115437,3008,"('haz', 'ta')"
7.668448163786391,32222,14500,3298,"('mak', 'üze')"
7.657951737457981,54042,7927,3002,"('ile', 'Plan')"
7.6411459334580165,10987,68777,5234,"('yen', 'ler')"
7.63931422868399,18502,74521,9538,"('edi', 'yo')"
7.632785729832184,31914,22282,4897,"('mek', 'is')"
7.62994863345743,73375,8140,4105,"('BAŞKAN', 'Komisyon')"
7.6298533656714955,20818,18054,2583,"('nci', 'mad')"
7.605272807161789,3645,105941,2609,"('ğiş', 'ti')"
7.591796997966595,141425,31312,29641,"('Sayın', 'Başkan')"
7.5873192120777935,19336,22856,2949,"('rek', 'çe')"
7.586465841961295,141425,4309,4064,"('Sayın', 'Bakanım')"
7.583240656203399,128754,9206,7887,"('ra', 'fın')"
7.574616135571745,53858,11383,4055,"('in', 'cevabı')"
7.56512436370417,115437,4837,3669,"('ta', 'mam')"
7.545193130755765,31734,18054,3713,"('ci', 'mad')"
7.540775014537526,36165,10802,2524,"('lu', 'nan')"
7.540407349322779,59749,17109,6603,"('bi', 'lir')"
7.539567253442545,12167,48291,3793,"('han', 'gi')"
7.532110288016959,10274,90994,6004,"('adı', 'na')"
7.508344204546164,141425,11795,10538,"('Sayın', 'Bakan')"
7.505561545743532,11131,35835,2515,"('top', 'lan')"
7.494373372005128,7130,62432,2785,"('Denizli', 'Milletvekili')"
7.47803861485766,141425,5266,4607,"('Sayın', 'Başkanım')"
7.472264835393068,4038,115437,2872,"('has', 'ta')"
7.470636211395594,55138,40850,13862,"('yın', 'Baş')"
7.462114931499395,17412,47039,5011,"('yap', 'tı')"
7.450281943150825,8260,64721,3244,"('dev', 'let')"
7.44012315563238,108730,7850,5143,"('ye', 'Bü')"
7.43245426214033,46896,16942,4762,"('ğı', 'mız')"
7.431815422370754,47008,46896,13207,"('dı', 'ğı')"
7.429138189232521,13387,115437,9241,"('liş', 'ta')"
7.427846077030918,5318,105941,3366,"('üre', 'ti')"
7.407071378785505,64721,14640,5580,"('let', 'Mec')"
7.392177388689497,44068,75385,19363,"('ko', 'nu')"
7.3907058902006435,10917,74521,4737,"('mis', 'yo')"
7.387053398237456,12397,48291,3477,"('bil', 'gi')"
7.384843390228554,26985,26999,4225,"('bul', 'et')"
7.378890297500991,15022,87834,7620,"('sü', 're')"
7.378183092751868,26540,24204,3708,"('cak', 'tır')"
7.335972880374213,7379,79800,3301,"('pi', 'ni')"
7.330447676158529,5705,107535,3426,"('şim', 'di')"
7.313355928396274,8644,54042,2578,"('Tasarısı', 'ile')"
7.311065707727233,30036,33620,5564,"('Değerli', 'milletvekilleri')"
7.309138730931514,8510,62891,2945,"('po', 'ru')"
7.30540423603799,23663,170184,22102,"('Tür', 'ki')"
7.281121696888114,15672,31734,2684,"('çi', 'ci')"
7.272270372720133,5432,91159,2656,"('sis', 'te')"
7.269639268658741,32222,22282,3844,"('mak', 'is')"
7.265716510392639,111669,10987,6551,"('me', 'yen')"
7.256905246155093,6284,105941,3533,"('ih', 'ti')"
7.245153786368477,6810,111669,4003,"('rüş', 'me')"
7.221830073395464,7020,171893,6250,"('içe', 'ri')"
7.205550250482644,90994,19948,9296,"('na', 'iliş')"
7.198498190933015,19860,45142,4569,"('adına', 'söz')"
7.195391998143169,99244,5536,2794,"('lı', 'ğın')"
7.189841947207447,26999,31914,4365,"('et', 'mek')"
7.181321688938906,43260,52162,11364,"('Ba', 'kan')"
7.164175633515267,170330,26611,22557,"('ka', 'daş')"
7.1634683079291515,3659,170217,3098,"('oto', 'ma')"
7.157570573102438,42535,49314,10391,"('Ka', 'nun')"
7.152536181289354,15619,68777,5303,"('eden', 'ler')"
7.145650243826259,14824,62432,4547,"('İzmir', 'Milletvekili')"
7.138965898080912,23680,62891,7283,"('ku', 'ru')"
7.130903127025456,8710,139007,5888,"('yö', 'ne')"
7.130052989773626,19110,73375,6815,"('alkışlar', 'BAŞKAN')"
7.127428473757299,23965,25855,3006,"('pa', 'Bir')"
7.123186659543236,22692,45142,4955,"('üzerinde', 'söz')"
7.112637983495311,49314,13032,3086,"('nun', 'Ta')"
7.105080976071333,29895,26540,3790,"('ola', 'cak')"
7.101648453778838,10517,62432,3129,"('Antalya', 'Milletvekili')"
7.101291732762917,7931,99244,3750,"('lam', 'lı')"
7.0978857245769165,20502,35414,3451,"('özel', 'lik')"
7.079593361994865,49828,19739,4616,"('ği', 'miz')"
7.068692362758988,11940,115437,6420,"('or', 'ta')"
7.067125099980932,103383,19336,9301,"('ge', 'rek')"
7.064762179148799,62432,13941,4043,"('Milletvekili', 'Mehmet')"
7.051057912283604,73375,13693,4623,"('BAŞKAN', 'Madde')"
7.049457832939437,26369,99244,12028,"('zı', 'lı')"
7.040982997849704,14205,111669,7248,"('ril', 'me')"
7.0317421737495485,99244,5655,2548,"('lı', 'şan')"
7.027370823551543,9018,170217,6948,"('nuş', 'ma')"
7.024663600691456,196863,16392,14579,"('ya', 'pı')"
7.019074411153127,25470,23180,2657,"('şu', 'an')"
7.015099277443623,44734,26369,5294,"('ba', 'zı')"
6.989050842136016,47039,20918,4337,"('tı', 'rım')"
6.96558703071219,25748,25784,2879,"('al', 'mış')"
6.959018815821556,36464,20888,3288,"('en', 'önemli')"
6.939992383776083,115434,5966,2934,"('Bu', 'nedenle')"
6.938558396735451,170330,5497,3985,"('ka', 'nım')"
6.935989612339629,24600,62432,6525,"('İstanbul', 'Milletvekili')"
6.928510835647065,21804,33541,3091,"('olduğu', 'gibi')"
6.917894428221683,35950,170330,25691,"('ar', 'ka')"
6.9048500043745396,170330,16758,11868,"('ka', 'dar')"
6.897059723213542,26611,90052,9910,"('daş', 'lar')"
6.877468679600629,5943,196863,4773,"('tal', 'ya')"
6.869736412198469,13032,102285,5409,"('Ta', 'sa')"
6.829247124160998,40850,44734,7210,"('Baş', 'ba')"
6.827810666982908,14500,87834,5020,"('üze', 're')"
6.824977836119894,7268,105941,3029,"('par', 'ti')"
6.81959357354347,105941,14205,5898,"('ti', 'ril')"
6.818266452585993,11299,141425,6257,"('Buyurun', 'Sayın')"
6.817570267668086,31914,91159,11386,"('mek', 'te')"
6.815845931287176,171893,16250,10919,"('ri', 'hi')"
6.790019292727774,180588,7867,5455,"('li', 'En')"
6.77692975301486,3750,196863,2809,"('Kon', 'ya')"
6.773815249624264,18222,79800,5521,"('Ya', 'ni')"
6.767937459222416,73375,11299,3135,"('BAŞKAN', 'Buyurun')"
6.766101404700839,20482,107535,8318,"('ken', 'di')"
6.764032005731721,196863,9309,6911,"('ya', 'pıl')"
6.759424646001992,57483,41863,9046,"('yor', 'su')"
6.758614777208019,27206,26611,2720,"('tan', 'daş')"
6.739756856374306,34783,19739,2546,"('ke', 'miz')"
6.725966799354516,52162,99244,19014,"('kan', 'lı')"
6.724281058288092,73258,25748,6920,"('dan', 'al')"
6.723424700420164,39222,73258,10535,"('rın', 'dan')"
6.721617314219441,31021,180588,20514,"('ğer', 'li')"
6.721586922164552,22282,105941,8644,"('is', 'ti')"
6.688555192123161,14640,180588,9462,"('Mec', 'li')"
6.68137099140718,30965,61766,6811,"('KAN', 'Sa')"
6.672103527271888,3050,278448,3005,"('riy', 'le')"
6.669709078812548,5980,278448,5882,"('böy', 'le')"
6.664117701754881,6553,170217,3925,"('rıl', 'ma')"
6.6541398464314225,48291,59749,10083,"('gi', 'bi')"
6.650905607484394,6661,278448,6467,"('İçiş', 'le')"
6.648377667772544,35835,25784,3216,"('lan', 'mış')"
6.633796448968553,3155,278448,3027,"('siy', 'le')"
6.631946433710051,36464,20290,2546,"('en', 'büyük')"
6.624570855453977,10704,180588,6618,"('önem', 'li')"
6.602334357863905,9309,170217,5342,"('pıl', 'ma')"
6.587361578012945,14081,170217,7997,"('lış', 'ma')"
