I(w1;w2),C(w1),C(w2),C(w1;w2),collocation
12.911082775923562,1963,1980,1962,"('ÇAĞLAR', 'DEMİREL')"
12.905450871796413,1422,1558,1114,"('öğrenmek', 'istediğine')"
12.887253228592702,2012,2012,2010,"('İLKNUR', 'İNCEÖZ')"
12.878684163336327,2026,1984,1984,"('KÂTİP', 'ÜYELER')"
12.81988727788386,1523,1617,1167,"('metninden', 'çıkarılmasını')"
12.773560219268575,1198,2070,1138,"('Erhan', 'Usta')"
12.74613422147159,1709,2104,1619,"('Meral', 'Danış')"
12.7186932079483,1733,1860,1424,"('Recep', 'Tayyip')"
12.715218085440979,1586,2126,1486,"('İLİŞKİN', 'KONUŞMALAR')"
12.667978285156963,1805,1725,1328,"('sokağa', 'çıkma')"
12.66741837946999,1156,2240,1104,"('Kazım', 'Arslan')"
12.65294589697116,2199,2367,2197,"('DİĞER', 'İŞLER')"
12.65225004506981,2065,1118,974,"('CETVELİ', 'Kodu')"
12.649686278382013,1295,2281,1244,"('Çağlar', 'Demirel')"
12.640852345245774,2388,2176,2175,"('HAYDAR', 'AKAR')"
12.632925185795871,2225,1301,1205,"('acil', 'şifalar')"
12.632914475204032,1906,2004,1590,"('AĞBAL', 'Bayburt')"
12.602580324090066,2104,2437,2090,"('Danış', 'Beştaş')"
12.573083775204847,2189,2504,2189,"('KOMİSYONLARDAN', 'GELEN')"
12.571771040773156,2504,2199,2197,"('GELEN', 'DİĞER')"
12.557040932709125,2532,2189,2189,"('İLE', 'KOMİSYONLARDAN')"
12.557040932709125,2197,2532,2197,"('TEKLİFLERİ', 'İLE')"
12.517427772327446,967,2258,839,"('KAMİL', 'AYDIN')"
12.508853240192225,2618,2197,2197,"('KANUN', 'TASARI')"
12.497439608682685,2087,1559,1233,"('Siyasi', 'Parti')"
12.492960142642067,2647,2647,2647,"('MERAL', 'DANIŞ')"
12.492960142642067,2647,2642,2642,"('DANIŞ', 'BEŞTAŞ')"
12.481317608962252,2129,1761,1405,"('MİLLÎ', 'EĞİTİM')"
12.437565130571599,1211,2712,1194,"('Anlaşmasının', 'Onaylanmasının')"
12.425350549813864,2767,2774,2767,"('AŞKIN', 'BAK')"
12.384333002661702,2854,1994,1994,"('OTURUM', 'Açılma')"
12.384333002661702,2854,846,846,"('OTURUM', 'BAŞKANLARININ')"
12.36786813034053,1642,2885,1641,"('Oturumunu', 'açıyorum')"
12.363255414821179,1703,1925,1132,"('Su', 'İşleri')"
12.349832049079652,2922,2722,2721,"('Uygun', 'Bulunduğuna')"
12.349830094035335,2712,2922,2711,"('Onaylanmasının', 'Uygun')"
12.336329581868247,2501,1713,1452,"('işleme', 'alacağım')"
12.323681819958377,1194,2463,988,"('ÖZKOÇ', 'Sakarya')"
12.321521962146297,2981,2869,2869,"('FİLİZ', 'KERESTECİOĞLU')"
12.287888337239973,1190,2559,998,"('Gıda', 'Tarım')"
12.2575645614564,1616,2501,1297,"('okutup', 'işleme')"
12.239886871647474,2361,3053,2285,"('Fethi', 'Gürer')"
12.236988481348435,2012,2732,1739,"('İNCEÖZ', 'Aksaray')"
12.236336664635889,2869,3105,2817,"('KERESTECİOĞLU', 'DEMİR')"
12.188251461046523,2046,3025,1893,"('Filiz', 'Kerestecioğlu')"
12.182141714743642,2878,2843,2492,"('Raporunun', 'Sunulduğuna')"
12.179140949421228,3281,3217,3208,"('GRUBU', 'ADINA')"
12.159653804295296,1108,3046,1012,"('İSMET', 'YILMAZ')"
12.123218077004424,3410,1669,1664,"('Hükmünde', 'Kararnamelerde')"
12.116967442503345,1708,2878,1431,"('Değerlendirme', 'Raporunun')"
12.115246158920867,2468,2794,2005,"('önlemlerin', 'belirlenmesi')"
12.086358260336818,1487,2992,1268,"('Levent', 'Gök')"
12.080104413217052,3524,2767,2767,"('OSMAN', 'AŞKIN')"
12.077892364223288,3410,1537,1485,"('Hükmünde', 'Kararname')"
12.07085932930367,3440,2361,2290,"('Ömer', 'Fethi')"
12.048749741046565,3599,2968,2966,"('ERKAN', 'AKÇAY')"
12.044881684567123,3272,2641,2393,"('İnsan', 'Hakları')"
12.025011427553409,2774,3483,2639,"('BAK', 'Rize')"
12.02107641542268,3078,1015,851,"('Günü', 'nü')"
11.977067239074401,3435,1244,1129,"('birleşiminde', 'sunuşlarda')"
11.968914649245411,3795,2350,2343,"('KOMİSYONU', 'SÖZCÜSÜ')"
11.960315004598982,1460,3795,1447,"('BÜTÇE', 'KOMİSYONU')"
11.948923349874066,3046,1523,1202,"('YILMAZ', 'TUNÇ')"
11.909997471546125,1994,3965,1994,"('Açılma', 'Saati')"
11.891516174876521,1395,3472,1206,"('Yapılması', 'Hakkında')"
11.89106228248717,1994,3965,1968,"('Kapanma', 'Saati')"
11.876131499141678,2546,2983,1871,"('Orta', 'Doğu')"
11.845598221028052,4142,4146,4142,"('LEVENT', 'GÖK')"
11.839209968264514,3025,2383,1731,"('Kerestecioğlu', 'Demir')"
11.83490113498527,1422,2905,989,"('AĞBABA', 'Malatya')"
11.790587859373561,3795,1169,1030,"('KOMİSYONU', 'BAŞKANI')"
11.751460381386567,1860,4190,1761,"('Tayyip', 'Erdoğan')"
11.71056904492122,3251,1315,939,"('hayatını', 'kaybeden')"
11.708414024736859,4503,1692,1671,"('Bazı', 'Kanunlarda')"
11.688176939636786,2312,2878,1439,"('Denetim', 'Raporunun')"
11.672718583896753,4079,4636,4046,"('Halkların', 'Demokratik')"
11.662684956839536,2643,3435,1929,"('günkü', 'birleşiminde')"
11.638107125470958,2829,1523,900,"('tasarı', 'metninden')"
11.634867228507774,3111,2170,1407,"('olağanüstü', 'hâl')"
11.611052197668748,3175,1289,839,"('Mahmut', 'Toğrul')"
11.608073258370396,3435,2116,1487,"('birleşiminde', 'yapılmasına')"
11.6080486609289,1901,3497,1360,"('merkezî', 'yönetim')"
11.607720903044099,2743,2556,1434,"('ön', 'görüşmelerinin')"
11.567620648442098,2843,5027,2843,"('Sunulduğuna', 'İlişkin')"
11.561892250839039,5047,3075,3075,"('MAHMUT', 'TANAL')"
11.560143529363248,5047,1651,1649,"('MAHMUT', 'TOĞRUL')"
11.519948168917246,1556,4508,1350,"('Karar', 'yeter')"
11.480914743423103,5070,3640,3457,"('BÜLENT', 'TURAN')"
11.47982943964056,4131,1398,1081,"('Başbakan', 'Yardımcısı')"
11.478134036362942,3605,1546,1042,"('ALİ', 'ŞEKER')"
11.477557351151134,1980,4659,1724,"('araştırılarak', 'alınması')"
11.455420431831437,3717,4498,3077,"('önergeye', 'katılıyor')"
11.441390752663096,4408,2233,1794,"('Aynı', 'mahiyetteki')"
11.421340094890523,3060,5258,2892,"('İdris', 'Baluken')"
11.417740669115721,1669,5574,1668,"('Kararnamelerde', 'Değişiklik')"
11.417447568971973,5494,1783,1756,"('almış', 'bulunmaktayım')"
11.412653071908224,1334,5446,1298,"('GÜRER', 'Niğde')"
11.403414865897917,5633,2576,2576,"('MUSTAFA', 'ELİTAŞ')"
11.403414865897917,5633,865,865,"('MUSTAFA', 'SEZGİN')"
11.388109387423466,1004,5574,983,"('Kanununda', 'Değişiklik')"
11.365632548625591,1692,5574,1631,"('Kanunlarda', 'Değişiklik')"
11.362499637764815,1257,5145,1116,"('Açıklama', 'TL')"
11.352832823988408,5831,5833,5830,"('İDRİS', 'BALUKEN')"
11.350970842260576,4005,2675,1834,"('Hükümeti', 'Arasında')"
11.345261056509619,1939,4918,1626,"('şahsına', 'sataşması')"
11.32740407993926,4287,2169,1566,"('esas', 'numaralı')"
11.325666150103276,5574,4520,4238,"('Değişiklik', 'Yapılmasına')"
11.315726058639365,5986,1194,1194,"('ENGİN', 'ÖZKOÇ')"
11.301056619280377,5986,4547,4501,"('ENGİN', 'ALTAY')"
11.297608262564893,4806,2071,1642,"('araştırması', 'açılmasına')"
11.292159168025771,3119,4918,2521,"('Partisine', 'sataşması')"
11.28250198112312,6124,4218,4217,"('NACİ', 'BOSTANCI')"
11.281393777807315,1651,4942,1331,"('TOĞRUL', 'Gaziantep')"
11.28132941403568,6124,1906,1904,"('NACİ', 'AĞBAL')"
11.239635463598576,969,5939,912,"('Behçet', 'Yıldırım')"
11.231303959487931,3399,3938,2109,"('Erkan', 'Akçay')"
11.228924973279298,3112,5011,2453,"('Naci', 'Bostancı')"
11.227525010510453,5494,2108,1820,"('almış', 'bulunuyorum')"
11.214535072216584,3630,2158,1220,"('Bülent', 'Turan')"
11.213360577498197,2879,3270,1465,"('Engin', 'Altay')"
11.205120581173041,3540,1634,895,"('yüce', 'heyetinizi')"
11.188650911296648,6516,6483,6462,"('Milliyetçi', 'Hareket')"
11.1873362060388,5139,4823,3788,"('tan', 'rahmet')"
11.185801385073498,1440,4999,1099,"('USTA', 'Samsun')"
11.15152016479225,5646,1687,1420,"('başkan', 'vekili')"
11.145827759032697,6472,3237,3111,"('Başkanlığı', 'Tezkeresi')"
11.102237648615036,3175,3290,1505,"('Mahmut', 'Tanal')"
11.094556644410087,4806,2082,1434,"('araştırması', 'önergesinin')"
11.085442544757017,1405,6952,1391,"('Oturum', 'Başkanı')"
11.083489940004528,3049,3819,1656,"('biliyor', 'musunuz')"
11.058271418977167,2500,4943,1727,"('sözlü', 'soru')"
11.055539802394817,2576,5733,2060,"('ELİTAŞ', 'Kayseri')"
11.046318942758905,7215,901,901,"('Kalkınma', 'Ajansları')"
11.004733022282725,2212,2867,854,"('hayırlı', 'olmasını')"
11.004651131268274,5743,1994,1542,"('veriyorum', 'Kapanma')"
10.972465264271428,6983,1939,1783,"('sırasında', 'şahsına')"
10.965062398162319,5355,3984,2795,"('AHMET', 'YILDIRIM')"
10.960963965633987,2794,6389,2332,"('belirlenmesi', 'amacıyla')"
10.949620039558871,2722,7701,2717,"('Bulunduğuna', 'Dair')"
10.942003599389421,4218,6011,3269,"('BOSTANCI', 'Amasya')"
10.920314867297721,5879,4974,3714,"('Raporu', 'Sayısı')"
10.905232785145394,4520,7701,4375,"('Yapılmasına', 'Dair')"
10.89241770368474,3253,6786,2750,"('gündem', 'dışı')"
10.888160545744707,7909,4651,4569,"('Başkanlığına', 'Görüşülmekte')"
10.887612865191711,8032,8054,8032,"('ÖZGÜR', 'ÖZEL')"
10.86930466037078,2176,7141,1905,"('AKAR', 'Kocaeli')"
10.861280514374757,3640,6474,2873,"('TURAN', 'Çanakkale')"
10.855673275907021,8037,8222,8025,"('Mikrofon', 'otomatik')"
10.849370111951071,3104,2763,1037,"('sivil', 'toplum')"
10.849289353428691,8244,5861,5842,"('Kesin', 'Hesabı')"
10.849224397079352,8222,8072,8024,"('otomatik', 'cihaz')"
10.84753727597088,5574,1395,939,"('Değişiklik', 'Yapılması')"
10.840339927106728,3709,3985,1776,"('Sosyal', 'Güvenlik')"
10.825802986698779,6137,1189,868,"('darbe', 'girişimi')"
10.825233519819184,8284,8084,7963,"('İç', 'Tüzük')"
10.8170583574054,5459,1901,1227,"('yılı', 'merkezî')"
10.813950549195066,7551,1173,1045,"('Mustafa', 'Sezgin')"
10.798914814807892,8244,2270,2185,"('Kesin', 'Hesap')"
10.780983878896288,4823,2172,1208,"('rahmet', 'dilediğine')"
10.760267785669674,3046,2530,876,"('YILMAZ', 'Sivas')"
10.75964377706594,3237,2447,900,"('Tezkeresi', 'Sayılı')"
10.753477918741067,1323,6761,1012,"('ATICI', 'Mersin')"
10.747922276710453,5027,5018,2843,"('İlişkin', 'Sayıştay')"
10.742635068804129,2933,8201,2701,"('değiştirilmesini', 'arz')"
10.721449836319737,3470,7037,2702,"('Özgür', 'Özel')"
10.698336091850194,2815,4143,1270,"('Kemal', 'Atatürk')"
10.64163487557789,9336,932,911,"('Allah', 'aşkına')"
10.631709072549903,4508,7791,3652,"('yeter', 'sayısı')"
10.616997124128678,6498,4970,3324,"('Millî', 'Eğitim')"
10.609684035299667,2065,5145,1088,"('CETVELİ', 'TL')"
10.604232122921092,7873,5879,4722,"('Komisyonu', 'Raporu')"
10.59811205596805,1028,8484,886,"('İRGİL', 'Bursa')"
10.593794202581801,1653,6618,1108,"('olmasına', 'rağmen')"
10.565643283441506,7798,3717,2879,"('Komisyon', 'önergeye')"
10.561157935309145,8270,2468,2021,"('gereken', 'önlemlerin')"
10.540867994963666,3513,2933,1006,"('şeklinde', 'değiştirilmesini')"
10.532354124038832,1431,10238,1422,"('açıklamasındaki', 'bazı')"
10.5172949258648,1987,10238,1954,"('konuşmasındaki', 'bazı')"
10.511799583691708,10238,3981,3900,"('bazı', 'ifadelerine')"
10.50952126797472,1946,10252,1906,"('MALİYE', 'BAKANI')"
10.507614497354806,4498,10234,4392,"('katılıyor', 'mu')"
10.49591271410786,9070,2415,2073,"('kanun', 'hükmünde')"
10.490126916127904,1617,8201,1250,"('çıkarılmasını', 'arz')"
10.477779445961595,10700,2197,2197,"('VE', 'TEKLİFLERİ')"
10.477779445961595,2197,10700,2197,"('TASARI', 'VE')"
10.477779445961595,1447,10700,1447,"('PLAN', 'VE')"
10.467368527298143,3718,3435,1185,"('tarihli', 'birleşiminde')"
10.464875998725939,10700,1460,1447,"('VE', 'BÜTÇE')"
10.455734440851343,10700,1187,1169,"('VE', 'TEKNOLOJİ')"
10.44405449874821,2034,6602,1226,"('meydana', 'gelen')"
10.434373141165493,9336,5139,4351,"('Allah', 'tan')"
10.419296286871875,10234,1447,1329,"('mu', 'PLAN')"
10.415760493741544,9597,4005,3441,"('Cumhuriyeti', 'Hükümeti')"
10.414918295556303,1320,8484,1002,"('ÇAVUŞOĞLU', 'Bursa')"
10.411851890414844,5214,3031,1411,"('Diğer', 'önergeyi')"
10.40873626749101,10252,1108,1012,"('BAKANI', 'İSMET')"
10.404053465198782,10103,9598,8611,"('Cumhuriyet', 'Halk')"
10.40219571936581,2447,5018,1089,"('Sayılı', 'Sayıştay')"
10.401060851038613,5018,6472,2878,"('Sayıştay', 'Başkanlığı')"
10.400148720102386,10229,1339,1213,"('Grubu', 'Önerileri')"
10.39831892975246,1045,10700,989,"('ORMAN', 'VE')"
10.383770886147648,6371,8538,4763,"('teklif', 'ederiz')"
10.368210387998973,3330,7873,2271,"('Dışişleri', 'Komisyonu')"
10.357308442824255,8540,2878,2113,"('Avrupa', 'Birliği')"
10.354008806010327,3031,6712,1745,"('önergeyi', 'okutuyorum')"
10.351539073406837,1175,11102,1117,"('geçilmesini', 'oylarınıza')"
10.310979350588463,10700,980,873,"('VE', 'SU')"
10.307736335696788,3368,11102,3106,"('Önergeyi', 'oylarınıza')"
10.298391738797939,2256,6198,1154,"('adet', 'önerge')"
10.289775365093762,3449,5743,1625,"('ara', 'veriyorum')"
10.2883122992907,11102,1853,1686,"('oylarınıza', 'sunacağım')"
10.239407836354134,7551,2815,1684,"('Mustafa', 'Kemal')"
10.217852163904986,2607,8345,1698,"('olursa', 'olsun')"
10.206741381538315,12740,1431,1412,"('yaptığı', 'açıklamasındaki')"
10.199589117981063,1559,10229,1229,"('Parti', 'Grubu')"
10.194537113461562,7103,2066,1127,"('iktidar', 'partisi')"
10.177604330602469,4918,12990,4849,"('sataşması', 'nedeniyle')"
10.173917284059646,2642,9159,1832,"('BEŞTAŞ', 'Adana')"
10.161659771725692,3140,8557,2017,"('Bakanlar', 'Kurulu')"
10.161403392609872,3984,7635,2283,"('YILDIRIM', 'Muş')"
10.158494840394722,10252,1340,1029,"('BAKANI', 'BEKİR')"
10.134892209748315,4943,4519,1646,"('soru', 'önergesi')"
10.130735713739526,12740,1987,1860,"('yaptığı', 'konuşmasındaki')"
10.125794091619277,2270,13067,2172,"('Hesap', 'Kanunu')"
10.124698493001986,13067,1139,1089,"('Kanunu', 'Uyarınca')"
10.11131566368275,7176,1682,875,"('Vekili', 'Ayşe')"
10.085512165403868,7551,2109,1134,"('Mustafa', 'Elitaş')"
10.056772194499183,6498,1896,860,"('Millî', 'Savunma')"
10.028109707419432,6952,2905,1382,"('Başkanı', 'TBMM')"
10.016345177200877,12393,1360,1144,"('terör', 'örgütünün')"
10.007502906802682,12393,2836,2371,"('terör', 'örgütü')"
9.998550767851464,14837,1704,1695,"('yıl', 'dönümüne')"
9.982552408506045,15044,5937,5922,"('Yönetim', 'Bütçesi')"
9.956148599822628,11981,15044,11734,"('Merkezî', 'Yönetim')"
9.944454818034943,10055,5646,3666,"('grup', 'başkan')"
9.938764884948888,15484,4203,4186,"('MEHMET', 'MUŞ')"
9.935040808731767,2013,10252,1324,"('ADALET', 'BAKANI')"
9.934898378033676,1827,13319,1561,"('saygılar', 'sunuyorum')"
9.927677868329813,12960,12826,10610,"('saygıyla', 'selamlıyorum')"
9.908557663742002,11102,13319,9314,"('oylarınıza', 'sunuyorum')"
9.900918866305199,14637,1158,1062,"('Türk', 'milletinin')"
9.886422194348711,7758,3489,1679,"('insan', 'hakları')"
9.882815455566494,3701,5214,1194,"('edilmemiştir', 'Diğer')"
9.877753425962958,15854,4806,4698,"('Meclis', 'araştırması')"
9.873477144502239,15854,1301,1268,"('Meclis', 'Araştırması')"
9.871749346328057,1068,13526,887,"('ÇAM', 'İzmir')"
9.862594332083718,15393,7909,7428,"('Meclisi', 'Başkanlığına')"
9.854925506781434,1072,13526,880,"('KÜRKCÜ', 'İzmir')"
9.852833227567395,4659,8270,2335,"('alınması', 'gereken')"
9.843441890041989,1761,10252,1087,"('EĞİTİM', 'BAKANI')"
9.842644051215206,7382,3424,1521,"('milyar', 'dolar')"
9.842318857024651,2079,12960,1621,"('Hepinizi', 'saygıyla')"
9.839608143654727,16653,1140,1140,"('karşı', 'karşıyayız')"
9.819465643690954,2823,7304,1221,"('terörle', 'mücadele')"
9.811281226584846,16653,2263,2219,"('karşı', 'karşıya')"
9.802588837415735,3520,12960,2670,"('hepinizi', 'saygıyla')"
9.79884722352847,15044,8244,7240,"('Yönetim', 'Kesin')"
9.797788041773854,1275,13526,1006,"('VURAL', 'İzmir')"
9.784929065837725,4636,3119,836,"('Demokratik', 'Partisine')"
9.784185454811617,12709,1619,1189,"('Mehmet', 'Akif')"
9.783891830327768,12709,3112,2285,"('Mehmet', 'Naci')"
9.759688353654711,17585,7448,7441,"('edenler', 'Etmeyenler')"
9.759553183395871,1634,12960,1203,"('heyetinizi', 'saygıyla')"
9.759407892123287,6462,5743,2108,"('süre', 'veriyorum')"
9.754266173882199,3272,7214,1336,"('adı', 'altında')"
9.752041717039482,9497,2493,1338,"('etmeyenler', 'Madde')"
9.725110941056919,4162,10552,2436,"('Şu', 'anda')"
9.722512558522073,2968,16205,2663,"('AKÇAY', 'Manisa')"
9.71227924812628,4146,15974,3641,"('GÖK', 'Ankara')"
9.710212454136016,8054,16205,7165,"('ÖZEL', 'Manisa')"
9.702875635156143,1980,16228,1755,"('DEMİREL', 'Diyarbakır')"
9.686470077285463,4399,4399,1045,"('ayrı', 'ayrı')"
9.683265739125622,8961,13255,6400,"('olmak', 'üzere')"
9.65910939130344,14637,1564,1213,"('Türk', 'Silahlı')"
9.652723244645086,9497,5511,2761,"('etmeyenler', 'Önerge')"
9.646298541323182,1300,13724,937,"('yanı', 'sıra')"
9.636383561504962,3878,15044,3043,"('Merkezi', 'Yönetim')"
9.609970816346877,18596,3820,3638,"('Millet', 'Meclisinin')"
9.605287415442508,5833,16228,4832,"('BALUKEN', 'Diyarbakır')"
9.604759567798546,18834,18596,17872,"('Büyük', 'Millet')"
9.600891742467098,19110,11981,11652,"('Yılı', 'Merkezî')"
9.594545417186591,12213,1616,1000,"('vardır', 'okutup')"
9.592216976986936,8084,8544,3494,"('Tüzük', 'ün')"
9.590469610138042,16415,3704,3072,"('son', 'derece')"
9.588287576988513,12646,6983,4455,"('konuşması', 'sırasında')"
9.582240297856565,5612,3100,874,"('maddesinin', 'aşağıdaki')"
9.54302184280068,5107,11102,2772,"('maddeyi', 'oylarınıza')"
9.541645601246293,18681,3701,3377,"('kabul', 'edilmemiştir')"
9.521288068091986,6712,2611,844,"('okutuyorum', 'MADDE')"
9.508492607961951,15685,1556,1165,"('Anayasa', 'Mahkemesi')"
9.499055593203183,1177,16142,901,"('KURUMU', 'Devam')"
9.477235324831224,4328,5446,1101,"('cevabı', 'Niğde')"
9.465270832731974,12215,10377,5872,"('yer', 'alan')"
9.464652748543697,21409,21526,21340,"('AK', 'PARTİ')"
9.463547108083514,2576,16142,1924,"('AÇIKLAMALAR', 'Devam')"
9.458480875067945,6483,16921,5058,"('Hareket', 'Partisi')"
9.457317220353891,902,20695,860,"('baktığımız', 'zaman')"
9.45043354715264,4823,4938,1092,"('rahmet', 'diliyorum')"
9.445735407578631,4617,12990,2741,"('sataşma', 'nedeniyle')"
9.435452393586463,5768,3897,1020,"('FETÖ', 'yle')"
9.421651025191627,6108,4994,1371,"('hep', 'beraber')"
9.406696842139059,15484,6124,4218,"('MEHMET', 'NACİ')"
9.405145015973948,2545,8383,948,"('Süreniz', 'beş')"
9.39679603338667,12392,2044,1119,"('iş', 'birliği')"
9.368709514021726,7215,3119,975,"('Kalkınma', 'Partisine')"
9.36679736527284,15963,4604,3180,"('aynı', 'zamanda')"
9.359915230617123,13724,18841,11135,"('sıra', 'sayılı')"
9.349919179839159,2367,16142,1634,"('İŞLER', 'Devam')"
9.344886369504936,18596,15393,12199,"('Millet', 'Meclisi')"
9.343866830520634,9598,3178,1299,"('Halk', 'Partisinin')"
9.299768676894246,6483,3178,851,"('Hareket', 'Partisinin')"
9.297858391832165,16036,10552,6980,"('şu', 'anda')"
9.279919621066659,7612,4508,1398,"('karar', 'yeter')"
9.273755716619515,8072,24492,8020,"('cihaz', 'tarafından')"
9.268057409526062,6534,5939,1568,"('Ahmet', 'Yıldırım')"
9.263812882243277,5107,6712,1381,"('maddeyi', 'okutuyorum')"
9.242930744030376,10055,5515,2202,"('grup', 'önerisi')"
9.240698029372655,1663,19110,1260,"('Hazırlanan', 'Yılı')"
9.225706925030384,18681,1206,884,"('kabul', 'edilemez')"
9.223373408259322,24492,8362,8023,"('tarafından', 'kapatıldı')"
9.216527589062473,4113,8961,1437,"('başta', 'olmak')"
9.212529667024072,2239,15944,1388,"('konuşacak', 'Buyurun')"
9.208525098260601,1875,15282,1111,"('belirtmek', 'istiyorum')"
9.202113549355007,2671,17138,1767,"('maddesine', 'göre')"
9.186950317359855,17311,2642,1747,"('devam', 'edeceğiz')"
9.185951459453143,7909,3690,1114,"('Başkanlığına', 'verilmiş')"
9.185925032252461,6572,7873,1975,"('Bütçe', 'Komisyonu')"
9.178429940045055,26296,3410,3405,"('Kanun', 'Hükmünde')"
9.16373352987391,26249,1348,1330,"('Genel', 'Kurulda')"
9.162372150267055,2919,8694,953,"('Maliye', 'Bakanı')"
9.156715155159308,2077,12215,949,"('sırada', 'yer')"
9.14173629797465,4636,16921,2904,"('Demokratik', 'Partisi')"
9.139174289958206,26249,4399,4267,"('Genel', 'Kurulun')"
9.139130386453093,10229,16744,6329,"('Grubu', 'adına')"
9.132274565183037,26249,1588,1533,"('Genel', 'Kurula')"
9.120259676721284,12616,3449,1587,"('dakika', 'ara')"
9.111300854683886,14637,1670,886,"('Türk', 'milleti')"
9.10959070573436,2743,16142,1603,"('Teklifleri', 'Devam')"
9.075867014494271,19110,3878,2621,"('Yılı', 'Merkezi')"
9.062702698375737,3161,19110,2117,"('Üniversitesi', 'Yılı')"
9.0601450466991,2847,15944,1588,"('aittir', 'Buyurun')"
9.052096096363263,5914,5259,1082,"('uncu', 'maddesi')"
9.05206247529663,26249,2683,2450,"('Genel', 'Müdürlüğü')"
9.027001700062874,2992,8544,874,"('Gök', 'ün')"
9.020860169621045,9598,16921,5529,"('Halk', 'Partisi')"
9.005133079877734,25316,1234,1052,"('en', 'azından')"
8.98889168208866,7701,26296,6743,"('Dair', 'Kanun')"
8.980457934233607,9598,3119,991,"('Halk', 'Partisine')"
8.968117468433878,26296,3776,3259,"('Kanun', 'Teklifi')"
8.922924469078794,10213,3112,1011,"('ortaya', 'çıkan')"
8.918525543128649,16921,10229,5489,"('Partisi', 'Grubu')"
8.91759988215083,26296,3301,2751,"('Kanun', 'Tasarı')"
8.912977394437672,9173,2878,834,"('ilk', 'defa')"
8.887884793923089,26249,1232,1004,"('Genel', 'Kurul')"
8.884824547846367,4781,6137,909,"('Temmuz', 'darbe')"
8.873409426721043,4143,8544,1088,"('Atatürk', 'ün')"
8.858775432965555,2493,18681,1417,"('Madde', 'kabul')"
8.852527822206664,10252,6124,1902,"('BAKANI', 'NACİ')"
8.851015495425168,3472,26296,2763,"('Hakkında', 'Kanun')"
8.831302856533211,1804,23044,1241,"('rica', 'ediyorum')"
8.821597575468674,12990,12646,4871,"('nedeniyle', 'konuşması')"
8.809355480003342,2126,16142,1009,"('KONUŞMALAR', 'Devam')"
8.80697889665919,2683,19110,1505,"('Müdürlüğü', 'Yılı')"
8.782351702485977,10648,3401,1045,"('etmek', 'isterim')"
8.768737780917323,10039,2962,850,"('tek', 'başına')"
8.763290269836498,16808,1780,852,"('inci', 'maddeleri')"
8.748957670986652,3053,21793,1876,"('Gürer', 'in')"
8.746064114976935,5511,18681,2897,"('Önerge', 'kabul')"
8.73840018640527,6108,11552,1975,"('hep', 'birlikte')"
8.73699806739178,6657,4636,863,"('milletvekili', 'arkadaşlarım')"
8.727005048491561,7635,6702,1421,"('Muş', 'un')"
8.724402022722709,13460,2254,841,"('AKP', 'Hükûmeti')"
8.719973531538983,4948,8710,1191,"('mümkün', 'değildir')"
8.713338854585809,1990,22122,1211,"('ondan', 'sonra')"
8.707940351861382,7176,6534,1285,"('Vekili', 'Ahmet')"
8.70758575450331,6198,12213,2074,"('önerge', 'vardır')"
8.707208212917775,12709,4688,1632,"('siyasi', 'parti')"
8.700481354813348,35656,32089,31195,"('sıralarından', 'alkışlar')"
8.697330273523825,2556,15963,1110,"('görüşmelerinin', 'aynı')"
