('sayın', 'başkan'),27219
('sıralarından', 'alkışlar'),18197
('türkiye', 'büyük'),18085
('büyük', 'millet'),18007
('değerli', 'milletvekilleri'),17827
('soru', 'önergesi'),17530
('başkan', 'sayın'),15412
('millet', 'meclisi'),13179
('yazılı', 'soru'),11624
('başkanlığa', 'geliş'),11238
