I(w1;w2),C(w1),C(w2),C(w1;w2),collocation
13.09237487474691,1662,2523,1585,"('İLİŞKİN', 'KONUŞMALAR')"
13.08771494505902,2235,2552,2149,"('Lütfü', 'Türkkan')"
13.06324730339846,2049,2660,2019,"('Duran', 'Bulut')"
13.060857471184601,2704,2354,2354,"('KANUN', 'TASARI')"
13.051941636202853,2523,2669,2475,"('Altan', 'Tan')"
13.048467883652052,2700,1697,1680,"('Polis', 'Vazife')"
13.034294309390873,2435,2338,2067,"('Kâtip', 'Üye')"
13.024116015819843,2449,1657,1463,"('Gezi', 'Parkı')"
13.010199922416742,2513,2405,2158,"('LEVENT', 'GÖK')"
12.995660446070533,2829,2477,2477,"('ADİL', 'ZOZANİ')"
12.994640873561039,2831,2081,2081,"('SIRRI', 'SAKIK')"
12.957901397615991,2903,2848,2847,"('KÂTİP', 'ÜYELER')"
12.954100264311053,1732,2910,1731,"('MAHİR', 'ÜNAL')"
12.891763338127317,2542,2935,2454,"('İzzet', 'Çetin')"
12.889644492831936,2934,1705,1643,"('MİLLÎ', 'SAVUNMA')"
12.881577322526232,2945,1940,1866,"('SOSYAL', 'GÜVENLİK')"
12.86110194993103,2312,2759,2054,"('Veli', 'Ağbaba')"
12.855794467841418,2239,3117,2239,"('KOMİSYONLARDAN', 'GELEN')"
12.855171138801309,3117,2315,2314,"('GELEN', 'DİĞER')"
12.854406593717176,3120,2889,2889,"('YUSUF', 'HALAÇOĞLU')"
12.849907024084073,2668,2596,2213,"('Uğur', 'Bayraktutan')"
12.820296697737056,2760,2058,1778,"('Nur', 'Bahçekapılı')"
12.813662495851629,3206,2857,2854,"('OTURUM', 'Açılma')"
12.797114829249509,2330,3245,2329,"('Oturumunu', 'açıyorum')"
12.79207884491408,2643,3222,2614,"('NEVZAT', 'KORKMAZ')"
12.786479916659411,2315,3269,2314,"('DİĞER', 'İŞLER')"
12.77098459315043,2831,2855,2445,"('Elektronik', 'cihazla')"
12.73870866604696,3050,3365,3036,"('Pervin', 'Buldan')"
12.72433186690883,3410,3123,3119,"('BAŞBAKAN', 'YARDIMCISI')"
12.675049652071623,3532,3455,3454,"('MAHMUT', 'TANAL')"
12.66323121065772,3555,3520,3513,"('GRUBU', 'ADINA')"
12.643862766301432,3541,3129,3069,"('ENGİN', 'ALTAY')"
12.595463050560834,2644,3170,2245,"('Yusuf', 'Halaçoğlu')"
12.593293078080318,3640,1737,1691,"('BÜLENT', 'TURAN')"
12.576335419818747,2412,3675,2343,"('Ferit', 'Mevlüt')"
12.555217932958735,3825,2740,2730,"('İsmet', 'Büyükataman')"
12.509921731398537,3045,3886,2987,"('Taner', 'Yıldız')"
12.489560258086403,4010,3623,3616,"('Uygun', 'Bulunduğuna')"
12.48909557359701,3550,4010,3542,"('Onaylanmasının', 'Uygun')"
12.489031726375021,3305,1812,1490,"('işleme', 'alacağım')"
12.456033474353355,2625,2989,1908,"('Haydar', 'Akar')"
12.451826608375338,3430,2204,1833,"('FARUK', 'ÇELİK')"
12.44639374003195,2961,2806,2007,"('metninden', 'çıkarılmasını')"
12.420709914777621,2390,2696,1529,"('Engin', 'Altay')"
12.395984205649812,2537,4287,2537,"('ALİM', 'IŞIK')"
12.374035897515336,3892,1625,1453,"('görüşmelerine', 'kaldığımız')"
12.305575403315881,4558,4383,4377,"('NURETTİN', 'CANİKLİ')"
12.279278243396561,4623,1844,1834,"('Ayşe', 'Nedret')"
12.277155848654742,2371,3587,1827,"('Bilim', 'Sanayi')"
12.275069658469882,2203,4611,2179,"('Reşat', 'Doğru')"
12.263200037107895,1808,3754,1444,"('TUNÇ', 'Bartın')"
12.246314105591495,4752,3923,3920,"('MUHARREM', 'İNCE')"
12.22632097186426,1835,4822,1835,"('ÖZGÜR', 'ÖZEL')"
12.199741014349074,3016,2591,1591,"('Celal', 'Dinçer')"
12.191516542780638,3675,3273,2435,"('Mevlüt', 'Aslanoğlu')"
12.189301250721682,2190,3305,1463,"('okutup', 'işleme')"
12.181714307273328,4971,4110,4108,"('HAYDAR', 'AKAR')"
12.17013104915402,2679,4759,2543,"('Kamer', 'Genç')"
12.163730986108057,3730,2499,1851,"('Hüseyin', 'Türkoğlu')"
12.157546477321606,5056,3522,3521,"('İDRİS', 'BALUKEN')"
12.06335336304066,4875,5361,4841,"('Erkan', 'Akçay')"
12.050293235312205,4025,2822,2085,"('tan', 'rahmet')"
12.002049151227238,5245,5633,5245,"('HASİP', 'KAPLAN')"
11.999863566151454,5153,4111,3755,"('İnsan', 'Hakları')"
11.991335701888596,2857,5673,2856,"('Açılma', 'Saati')"
11.967901403893167,2856,5673,2809,"('Kapanma', 'Saati')"
11.957333047570511,4623,2760,2196,"('Ayşe', 'Nur')"
11.942406202913629,3605,4822,2961,"('RECEP', 'ÖZEL')"
11.940619286613378,5877,5693,5692,"('AKİF', 'HAMZAÇEBİ')"
11.906410133980282,6000,3786,3774,"('Hükmünde', 'Kararnamelerde')"
11.903499110090614,6002,4126,4106,"('Kesin', 'Hesabı')"
11.899729923847449,3129,4729,2447,"('ALTAY', 'Sinop')"
11.896491706933004,3189,2826,1487,"('Recep', 'Tayyip')"
11.879289494866429,4043,4190,2762,"('Nurettin', 'Canikli')"
11.821021391981827,6121,6360,6096,"('Mikrofon', 'otomatik')"
11.797860018774932,6360,6217,6093,"('otomatik', 'cihaz')"
11.78316676441408,6002,1811,1658,"('Kesin', 'Hesap')"
11.774312818994176,3606,5356,2928,"('Akif', 'Hamzaçebi')"
11.762328040826596,6310,6549,6213,"('Mesut', 'Dedeoğlu')"
11.741614129262695,2684,4867,1936,"('Hepinize', 'saygılar')"
11.74132602941143,5820,2565,2212,"('Levent', 'Tüzel')"
11.740081675090002,6730,3020,3009,"('KOMİSYONU', 'SÖZCÜSÜ')"
11.738409787758483,2477,5108,1871,"('ZOZANİ', 'Hakkâri')"
11.73573587627624,3923,4991,2890,"('İNCE', 'Yalova')"
11.735423870058561,2649,4776,1867,"('merkezî', 'yönetim')"
11.730710348600452,2675,6730,2648,"('BÜTÇE', 'KOMİSYONU')"
11.729317904796137,6469,4595,4368,"('Ulaştırma', 'Denizcilik')"
11.72536039903547,4481,3166,2079,"('Hükümeti', 'Arasında')"
11.720269921065638,6848,6848,6848,"('KAMER', 'GENÇ')"
11.715700088163643,3638,4464,2364,"('Orta', 'Doğu')"
11.711451087925157,6730,2627,2566,"('KOMİSYONU', 'BAŞKANI')"
11.709646976134124,5470,5080,4028,"('İdris', 'Baluken')"
11.672154227651292,2440,4341,1496,"('Muhammet', 'Rıza')"
11.668939365350274,3157,4918,2188,"('şahsına', 'sataşması')"
11.65667300875928,1547,7152,1546,"('SEYFETTİN', 'YILMAZ')"
11.656009101349138,7152,1808,1806,"('YILMAZ', 'TUNÇ')"
11.65368181157905,2838,6517,2579,"('Sıra', 'Sayılı')"
11.64024694284998,6961,2008,1931,"('Birliği', 'Uyum')"
11.62482436296814,5320,6003,4365,"('Su', 'İşleri')"
11.603264365398331,3579,7080,3412,"('Hasip', 'Kaplan')"
11.56150295365481,4341,3272,1858,"('Rıza', 'Öztürk')"
11.55264480797462,4382,3063,1745,"('Muharrem', 'İnce')"
11.547724947418837,3739,4277,2072,"('günkü', 'birleşiminde')"
11.541818855951021,7747,5818,5816,"('MUSTAFA', 'ELİTAŞ')"
11.540727150731314,5952,6661,5112,"('önlemlerin', 'belirlenmesi')"
11.534749540946848,2176,7029,1964,"('Nüfus', 'Hizmetleri')"
11.51072249307817,5776,1981,1445,"('terör', 'örgütü')"
11.497362724230497,6529,3250,2655,"('Bülent', 'Arınç')"
11.490775375160778,1630,7152,1452,"('İSMET', 'YILMAZ')"
11.480980863116773,7628,2396,2261,"('Bazı', 'Kanunlarda')"
11.471702188935248,7155,1651,1452,"('Erdoğan', 'Bayraktar')"
11.461363248737428,5820,4939,3508,"('Levent', 'Gök')"
11.441678775621286,8117,1883,1840,"('almış', 'bulunmaktayım')"
11.4337093815576,6285,2856,2149,"('veriyorum', 'Kapanma')"
11.42445121408009,4210,3730,1868,"('Hasan', 'Hüseyin')"
11.423720426142966,2316,6969,1919,"('Özgür', 'Özel')"
11.421874793749232,2826,7155,2401,"('Tayyip', 'Erdoğan')"
11.39194901430809,3500,3960,1612,"('sivil', 'toplum')"
11.37318636977902,1897,7131,1553,"('AĞBABA', 'Malatya')"
11.347694872102691,8117,3907,3577,"('almış', 'bulunuyorum')"
11.337239180732336,6932,8549,6636,"('Mahmut', 'Tanal')"
11.335273907974742,5479,8399,5146,"('Gıda', 'Tarım')"
11.321077231935666,3136,5820,2021,"('Abdullah', 'Levent')"
11.308804638779698,6816,4081,3054,"('esas', 'numaralı')"
11.308073197493169,3146,8180,2824,"('Karar', 'yeter')"
11.272251114969185,5369,2944,1692,"('doğal', 'gaz')"
11.259759758343494,4277,3730,1693,"('birleşiminde', 'yapılmasına')"
11.241653227095934,9407,2049,2020,"('Ahmet', 'Duran')"
11.235154140386893,8455,5021,4429,"('AHMET', 'AYDIN')"
11.220548520783284,7411,1982,1517,"('Kamu', 'İhale')"
11.153631844331697,1576,10078,1566,"('Gökmen', 'Öğüt')"
11.152343562984978,7605,10078,7550,"('Ensar', 'Öğüt')"
11.137425822591073,1897,7813,1445,"('Raporları', 'Sayısı')"
11.125927874644391,10339,1579,1579,"('ALİ', 'UZUNIRMAK')"
11.125927874644391,10339,1513,1513,"('ALİ', 'SERİNDAĞ')"
11.11139197997746,1683,9184,1480,"('METİNER', 'Adıyaman')"
11.10756450296395,6260,3389,2026,"('yüce', 'heyetinizi')"
11.106066706906683,8054,2249,1728,"('Vekili', 'Sadık')"
11.094237685058063,5034,9500,4525,"('araştırılarak', 'alınması')"
11.065737287792308,8051,8660,6468,"('Oktay', 'Vural')"
11.035117259383538,3522,9879,3160,"('BALUKEN', 'Bingöl')"
11.01154721273548,9028,5751,4639,"('araştırması', 'açılmasına')"
11.007228909383816,6848,8811,5375,"('GENÇ', 'Tunceli')"
11.001352150454686,5238,8502,3951,"('önergeye', 'katılıyor')"
10.99869634775422,10588,9557,8961,"('Özcan', 'Yeniçeri')"
10.9978517415186,11180,10840,10726,"('OKTAY', 'VURAL')"
10.991910526672704,10339,1736,1582,"('ALİ', 'RIZA')"
10.959942244343614,10646,11543,10594,"('Sezgin', 'Tanrıkulu')"
10.953828646145704,4383,6756,2542,"('CANİKLİ', 'Giresun')"
10.92688194567449,11800,4329,4304,"('Yönetim', 'Bütçesi')"
10.889902049356495,8952,12091,8889,"('Alim', 'Işık')"
10.887879309094163,9135,11800,8840,"('Merkezî', 'Yönetim')"
10.852057916212106,4982,10616,4231,"('gündem', 'dışı')"
10.844355877512033,4565,6285,2283,"('ara', 'veriyorum')"
10.84215543380199,5633,9065,4057,"('KAPLAN', 'Şırnak')"
10.837078898826746,12282,11588,11268,"('İç', 'Tüzük')"
10.825941317866617,12071,9135,8663,"('Yılı', 'Merkezî')"
10.82347916039661,3222,9268,2342,"('KORKMAZ', 'Isparta')"
10.808851096032027,2381,10208,1887,"('GÜNAL', 'Antalya')"
10.802576363770852,12901,3279,3270,"('Sosyal', 'Politikalar')"
10.800623155857268,12747,5381,5295,"('Tabii', 'Kaynaklar')"
10.747963303878002,9223,4025,2763,"('Allah', 'tan')"
10.723024932982012,11800,6002,5181,"('Yönetim', 'Kesin')"
10.722502994261703,11444,4481,3750,"('Cumhuriyeti', 'Hükümeti')"
10.721097750089072,8003,7813,4568,"('Raporu', 'Sayısı')"
10.721056026784908,8950,2649,1732,"('yılı', 'merkezî')"
10.678861339757402,4059,7445,2144,"('biliyor', 'musunuz')"
10.677294492284823,5512,13122,5126,"('Yapılması', 'Hakkında')"
10.629003049736138,6661,12216,5577,"('belirlenmesi', 'amacıyla')"
10.627059716732814,14579,14569,14538,"('Milliyetçi', 'Hareket')"
10.594228545810555,13508,12885,11645,"('Cumhuriyet', 'Halk')"
10.5940082823632,3004,9639,1937,"('olmasına', 'rağmen')"
10.555259730680383,5021,9184,3003,"('AYDIN', 'Adıyaman')"
10.548532951147102,8498,3157,1739,"('sırasında', 'şahsına')"
10.519657175155563,14688,7980,7447,"('Başkanlığına', 'Görüşülmekte')"
10.495884848016754,2006,15578,1953,"('Maddeyi', 'oylarınıza')"
10.493002302173139,8180,13816,7049,"('yeter', 'sayısı')"
10.491676091740498,13594,5952,5042,"('gereken', 'önlemlerin')"
10.489950403072616,2887,9049,1626,"('olursa', 'olsun')"
10.456814228897741,4110,14888,3722,"('AKAR', 'Kocaeli')"
10.444548004041733,5336,11674,3757,"('meydana', 'gelen')"
10.44418359739952,16488,2061,2049,"('Grup', 'Başkanvekilleri')"
10.431500199155947,5398,15578,5026,"('Önergeyi', 'oylarınıza')"
10.421425625249697,3623,16825,3618,"('Bulunduğuna', 'Dair')"
10.417210679396186,16488,9077,8857,"('Grup', 'Başkanvekili')"
10.408296788538722,15578,2865,2625,"('oylarınıza', 'sunacağım')"
10.406841302986134,2124,14888,1858,"('TÜRKKAN', 'Kocaeli')"
10.383295688400729,13759,5238,4166,"('Komisyon', 'önergeye')"
10.38269052278057,2308,15927,2124,"('İçtüzük', 'Teklifi')"
10.35125359765056,17688,2354,2354,"('VE', 'TEKLİFLERİ')"
10.35125359765056,2354,17688,2354,"('TASARI', 'VE')"
10.349477244000052,2438,17688,2435,"('ÇALIŞMA', 'VE')"
10.34895956124951,9028,3232,1647,"('araştırması', 'önergesinin')"
10.348535121170894,2656,17688,2651,"('PLAN', 'VE')"
10.342765693809872,4730,15321,4073,"('değiştirilmesini', 'arz')"
10.338049501699555,14599,6961,5693,"('Avrupa', 'Birliği')"
10.337707065812612,17688,2675,2650,"('VE', 'BÜTÇE')"
10.337644494054544,2889,14308,2315,"('HALAÇOĞLU', 'Kayseri')"
10.33489974163874,17857,3288,3282,"('Başbakan', 'Yardımcısından')"
10.334588790033893,3786,17695,3744,"('Kararnamelerde', 'Değişiklik')"
10.334005116728383,17688,2945,2910,"('VE', 'SOSYAL')"
10.32945289959405,2396,17695,2361,"('Kanunlarda', 'Değişiklik')"
10.323708224294636,4918,17842,4867,"('sataşması', 'nedeniyle')"
10.31356397626841,1590,17688,1549,"('ORMAN', 'VE')"
10.3128576743789,6714,16328,6035,"('yılları', 'arasında')"
10.303906312999805,17918,2690,2637,"('karşı', 'karşıya')"
10.30216825780626,17695,12338,11930,"('Değişiklik', 'Yapılmasına')"
10.296275248820095,17695,5512,5308,"('Değişiklik', 'Yapılması')"
10.295895858556932,2660,10717,1551,"('Bulut', 'un')"
10.294819681892209,10639,4483,2593,"('grup', 'başkan')"
10.289748338582434,8104,5635,2474,"('Diğer', 'önergeyi')"
10.286061918722407,8424,17695,8055,"('Kanununda', 'Değişiklik')"
10.283096074116761,4822,9268,2410,"('ÖZEL', 'Isparta')"
10.281358696601226,12338,16825,11181,"('Yapılmasına', 'Dair')"
10.270965615789358,6847,4277,1566,"('tarihli', 'birleşiminde')"
10.269207551542097,15695,15798,13243,"('saygıyla', 'selamlıyorum')"
10.235806068646497,1940,18085,1831,"('GÜVENLİK', 'BAKANI')"
10.233257264730298,3356,15695,2744,"('Hepinizi', 'saygıyla')"
10.228315395256963,5635,10463,3061,"('önergeyi', 'okutuyorum')"
10.206843953654433,3903,11120,2220,"('Bakanlar', 'Kurulu')"
10.192321918646432,17947,1897,1724,"('Komisyonu', 'Raporları')"
10.177072520260479,5818,14308,4171,"('ELİTAŞ', 'Kayseri')"
10.175170523702697,5032,15695,3952,"('hepinizi', 'saygıyla')"
10.160604670494376,17947,8003,7115,"('Komisyonu', 'Raporu')"
10.15801989053996,2008,17947,1782,"('Uyum', 'Komisyonu')"
10.153825298942724,12901,9024,5740,"('Sosyal', 'Güvenlik')"
10.152078156023583,3459,11800,2010,"('Merkezi', 'Yönetim')"
10.148420567888415,18085,1630,1448,"('BAKANI', 'İSMET')"
10.148275118550576,17319,1821,1549,"('bazı', 'ifadelerine')"
10.14586468512014,8502,16952,7067,"('katılıyor', 'mu')"
10.128486812853243,17857,4448,3848,"('Başbakan', 'Yardımcısı')"
10.1217342467492,11411,15575,8570,"('Milli', 'Eğitim')"
10.118235239728248,2806,15321,2068,"('çıkarılmasını', 'arz')"
10.101304148738208,20623,10646,10438,"('Mustafa', 'Sezgin')"
10.100285526458089,3389,15695,2527,"('heyetinizi', 'saygıyla')"
10.093461026047255,2025,15321,1467,"('eklenmesini', 'arz')"
10.084516785569043,1705,18085,1449,"('SAVUNMA', 'BAKANI')"
10.062726074514796,21604,2880,2880,"('MEHMET', 'ŞANDIR')"
10.061513725669595,21604,2381,2379,"('MEHMET', 'GÜNAL')"
10.06015213085097,21604,1683,1680,"('MEHMET', 'METİNER')"
10.04755020700292,4961,11847,2692,"('Şu', 'anda')"
10.027965953336022,20623,3273,3050,"('Mustafa', 'Kalaycı')"
10.01962015796994,21604,5877,5704,"('MEHMET', 'AKİF')"
10.017437651556124,9500,13594,5793,"('alınması', 'gereken')"
9.998057818775056,11364,15900,7997,"('teklif', 'ederiz')"
9.97776474200488,19988,1981,1728,"('Ali', 'Babacan')"
9.966075887992973,7715,6285,2099,"('süre', 'veriyorum')"
9.965307669746666,2910,11501,1448,"('ÜNAL', 'Kahramanmaraş')"
9.944031339528207,10955,4914,2295,"('milyar', 'dolar')"
9.943601891895096,4669,12071,2402,"('Üniversitesi', 'Yılı')"
9.940805116135476,23412,8958,8921,"('edenler', 'Etmeyenler')"
9.921985619879585,4867,20446,4178,"('saygılar', 'sunuyorum')"
9.915961109612843,13639,6320,3604,"('etmeyenler', 'Önerge')"
9.912392778737914,1982,19537,1615,"('gelmek', 'üzere')"
9.910204484018298,16952,2656,1875,"('mu', 'PLAN')"
9.872642260903756,5821,8104,1914,"('edilmemiştir', 'Diğer')"
9.871706288954364,12071,3459,1693,"('Yılı', 'Merkezi')"
9.862638648803971,9208,5121,1900,"('Millî', 'Savunma')"
9.860342717521483,24238,9028,8803,"('Meclis', 'araştırması')"
9.859313845389499,19988,3003,2413,"('Ali', 'Halaman')"
9.858726974188006,15578,20446,12799,"('oylarınıza', 'sunuyorum')"
9.857742161664824,24238,2249,2189,"('Meclis', 'Araştırması')"
9.851785683514542,4333,10001,1733,"('adı', 'altında')"
9.849054150040125,10639,6836,2903,"('grup', 'önerisi')"
9.846985963230068,4287,13232,2261,"('IŞIK', 'Kütahya')"
9.845830176797413,1811,21199,1529,"('Hesap', 'Kanunu')"
9.792435655513469,12203,4565,2138,"('dakika', 'ara')"
9.765993422687773,3269,12323,1518,"('İŞLER', 'Devam')"
9.758659385537692,10463,4038,1584,"('okutuyorum', 'Gerekçe')"
9.757206861283908,19988,2001,1498,"('Ali', 'Özgündüz')"
9.742319756997817,21225,4362,3432,"('devam', 'edeceğiz')"
9.741216271590751,21282,4908,3869,"('son', 'derece')"
9.731368417407634,27155,27097,27070,"('AK', 'PARTİ')"
9.69962259153095,11411,5121,2103,"('Milli', 'Savunma')"
9.69527135205494,24206,2715,2358,"('Türk', 'Silahlı')"
9.691829804805355,6502,6965,1621,"('hep', 'beraber')"
9.67930991031796,10765,4877,1863,"('insan', 'hakları')"
9.673671517887243,11694,4916,2032,"('siyasi', 'parti')"
9.667074875374693,4111,11172,1616,"('adet', 'önerge')"
9.662623254833303,4137,11522,1672,"('iddia', 'edilen')"
9.650015229798822,11707,19537,7953,"('olmak', 'üzere')"
9.638164031281601,3772,17842,2321,"('sataşma', 'nedeniyle')"
9.62242067189215,19674,11847,7951,"('şu', 'anda')"
9.605336823039579,26702,3045,2741,"('Bakanı', 'Taner')"
9.58627952711771,2880,23441,2246,"('ŞANDIR', 'Mersin')"
9.564982821956843,19933,5341,3490,"('aynı', 'zamanda')"
9.558969369068013,7029,8424,1933,"('Hizmetleri', 'Kanununda')"
9.549464386293783,19756,2953,1892,"('kanun', 'tasarısının')"
9.537174990997773,3109,18085,1808,"('ADALET', 'BAKANI')"
9.531042194941364,30484,1923,1877,"('Genel', 'Kurulda')"
9.52748846609156,28017,14688,13144,"('Meclisi', 'Başkanlığına')"
9.523375131580313,30484,6118,5940,"('Genel', 'Kurulun')"
9.499346273027111,26123,7533,6164,"('Mehmet', 'Şandır')"
9.49422535058498,30484,2020,1922,"('Genel', 'Kurula')"
9.48219228289828,2467,23441,1790,"('ATICI', 'Mersin')"
9.478422379449057,23321,5821,4191,"('kabul', 'edilmemiştir')"
9.476603556352055,9208,15575,4422,"('Millî', 'Eğitim')"
9.469374036460682,26123,3606,2890,"('Mehmet', 'Akif')"
9.44692792597408,2427,21225,1556,"('yerden', 'devam')"
9.445129670094232,11091,8180,2737,"('karar', 'yeter')"
9.432886542217641,20623,4508,2781,"('Mustafa', 'Elitaş')"
9.419208259068808,10078,26418,7889,"('Öğüt', 'ün')"
9.41522913940336,18085,3430,1833,"('BAKANI', 'FARUK')"
9.415135715170523,19988,5530,3266,"('Ali', 'Öz')"
9.412607504655634,11059,8498,2772,"('konuşması', 'sırasında')"
9.406539195678217,14569,29433,12595,"('Hareket', 'Partisi')"
9.40213319589306,21204,17431,10823,"('yer', 'alan')"
9.397016687036073,10840,31973,10113,"('VURAL', 'İzmir')"
9.396431684129013,33247,5316,5155,"('Millet', 'Meclisinin')"
9.394557048462147,11564,7870,2651,"('bağlı', 'kurum')"
9.386619230085158,4793,15578,2163,"('maddeyi', 'oylarınıza')"
9.385486748177959,1524,32801,1447,"('baktığımız', 'zaman')"
9.384014491503054,33656,33247,32357,"('Büyük', 'Millet')"
9.373446745530819,8725,8161,2044,"('görev', 'yapan')"
9.363420323288276,12885,4424,1625,"('Halk', 'Partisinin')"
9.356152191894845,4240,12323,1482,"('Teklifleri', 'Devam')"
9.336231526022226,30484,4035,3441,"('Genel', 'Müdürlüğü')"
9.326301737115584,3288,21204,1937,"('sırada', 'yer')"
9.326098654985454,4514,11707,1468,"('başta', 'olmak')"
9.30697340112228,20543,2589,1458,"('iş', 'birliği')"
9.288479945847758,14599,5153,2036,"('Avrupa', 'İnsan')"
9.286751420807272,12111,20218,6619,"('Grubu', 'adına')"
9.274795350941364,15778,28651,12119,"('sıra', 'sayılı')"
9.219604831455966,6217,37983,6093,"('cihaz', 'tarafından')"
9.209756882616324,33247,28017,23871,"('Millet', 'Meclisi')"
9.203089872190208,26702,4792,3264,"('Bakanı', 'ndan')"
9.192395404122376,9407,11197,2667,"('Ahmet', 'Aydın')"
9.176267135336687,37983,6415,6101,"('tarafından', 'kapatıldı')"
9.175526481972637,5192,26544,3449,"('maddesine', 'göre')"
9.151380550071286,12203,7715,2317,"('dakika', 'süre')"
9.139264476637269,6320,23321,3597,"('Önerge', 'kabul')"
9.137035048688322,17842,11059,4808,"('nedeniyle', 'konuşması')"
9.1214974218183,30484,2327,1710,"('Genel', 'Kurul')"
9.093271470249233,3472,19933,1636,"('görüşmelerinin', 'aynı')"
9.089429653037381,3914,29433,2716,"('Demokrasi', 'Partisi')"
9.058302940265266,11543,33845,9014,"('Tanrıkulu', 'nun')"
9.04288249854514,32247,1982,1459,"('sonra', 'gelmek')"
9.029188023697255,19988,4341,1962,"('Ali', 'Rıza')"
9.020366362938404,42910,36877,35563,"('sıralarından', 'alkışlar')"
9.012597727723973,13754,4765,1465,"('ortaya', 'çıkan')"
8.969202742448072,1969,34629,1479,"('Akova', 'nın')"
8.962123763354274,29433,16488,10475,"('Partisi', 'Grup')"
8.961070140501583,12885,29433,8180,"('Halk', 'Partisi')"
8.955606734374149,22543,3557,1723,"('diye', 'düşünüyorum')"
8.946022563776092,2405,36310,1864,"('GÖK', 'Ankara')"
8.93796440019005,7707,17947,2936,"('Dışişleri', 'Komisyonu')"
8.921645307064647,4822,16126,1632,"('ÖZEL', 'Manisa')"
8.920800240797762,3563,32247,2410,"('ondan', 'sonra')"
8.919204834507836,7400,12235,1897,"('mümkün', 'değildir')"
8.916287582995672,42910,4613,4139,"('sıralarından', 'gürültüler')"
8.901958212795591,2049,34629,1469,"('Nazlıaka', 'nın')"
8.900441749782814,8037,8910,1481,"('uncu', 'maddesi')"
8.888449476676724,5381,26702,2947,"('Kaynaklar', 'Bakanı')"
8.876789811915677,21225,4474,1932,"('devam', 'etmektedir')"
8.869503239002352,40226,3290,2679,"('söz', 'aldım')"
8.852820784805624,34948,6096,4263,"('her', 'türlü')"
8.84652708181394,10616,11059,2339,"('dışı', 'konuşması')"
8.839514715078256,2248,32668,1456,"('rica', 'ediyorum')"
8.837699450192673,6549,33845,4389,"('Dedeoğlu', 'nun')"
8.822947007057396,50978,6000,5995,"('Kanun', 'Hükmünde')"
8.807578679649703,19188,3878,1443,"('AKP', 'Hükûmeti')"
8.801135431164534,4939,26418,2519,"('Gök', 'ün')"
8.800770769996124,51574,51410,51175,"('Başkanlığa', 'geliş')"
8.799367958743966,11841,11059,2525,"('yaptığı', 'konuşması')"
8.795920458054091,2275,51574,2257,"('Komisyonlarına', 'Başkanlığa')"
8.795653818247574,51770,13639,13580,"('Kabul', 'etmeyenler')"
8.781798375902952,8958,51770,8834,"('Etmeyenler', 'Kabul')"
8.767663566453955,29433,12111,6724,"('Partisi', 'Grubu')"
8.765676961952005,2770,29648,1547,"('Biraz', 'önce')"
8.734876711867795,42199,24815,19309,"('Teşekkür', 'ederim')"
8.724535888039679,51410,54380,51182,"('geliş', 'tarihi')"
8.70703945099063,51770,23412,21922,"('Kabul', 'edenler')"
8.696063074374926,11588,26418,5495,"('Tüzük', 'ün')"
8.694312968175023,40226,8152,5879,"('söz', 'isteyen')"
8.686684434189429,7813,12323,1717,"('Sayısı', 'Devam')"
8.67733183663014,6061,28727,3085,"('aşağıdaki', 'şekilde')"
