('türkiye', 'büyük', 'millet'),14903
('büyük', 'millet', 'meclisi'),11706
('millet', 'meclisi', 'başkanlığına'),7868
('yazılı', 'soru', 'önergesi'),7710
('başkanlığa', 'geliş', 'tarihi'),6760
('önergesi', 'başkanlığa', 'geliş'),4981
('soru', 'önergesi', 'başkanlığa'),4723
('etmeyenler', 'kabul', 'edilmiştir'),4428
('sözlü', 'soru', 'önergesi'),3880
('sayın', 'başkan', 'değerli'),3649
