('sayın',),75078.0, 0.01192988131930714
('başkan',),51861.0, 0.008240704002511888
('türkiye',),37773.0, 0.0060021232195075595
('milletvekili',),36544.0, 0.005806835330359894
('büyük',),25584.0, 0.004065293210702921
('ilişkin',),25143.0, 0.003995218386362708
('genel',),23211.0, 0.0036882239178246358
('kabul',),22784.0, 0.003620373691082526
('soru',),22544.0, 0.0035822377322579204
('yazılı',),21019.0, 0.003339915493893241
