('ve',),0.02818
('bir',),0.01608
('bu',),0.01582
('sayın',),0.00986
('başkan',),0.00681
('da',),0.00616
('de',),0.00593
('türkiye',),0.00496
('milletvekili',),0.00480
('için',),0.00464
