('ve',),0.02852
('bu',),0.01782
('bir',),0.01781
('sayın',),0.00967
('başkan',),0.00718
('da',),0.00712
('de',),0.00706
('için',),0.00489
('türkiye',),0.00487
('milletvekili',),0.00446
