('ve',),0.02839
('bir',),0.01717
('bu',),0.01707
('sayın',),0.00974
('başkan',),0.00704
('da',),0.00676
('de',),0.00664
('türkiye',),0.00491
('için',),0.00480
('milletvekili',),0.00459
