('sayın',),0.01195
('başkan',),0.00863
('türkiye',),0.00602
('milletvekili',),0.00563
('büyük',),0.00386
('ilişkin',),0.00363
('kabul',),0.00346
('değerli',),0.00340
('kanun',),0.00324
('genel',),0.00324
