('ve',),214589.0, 0.028183818349262955
('bir',),122458.0, 0.01608346200137958
('bu',),120480.0, 0.015823674255060607
('sayın',),75078.0, 0.009860639240715806
('başkan',),51861.0, 0.006811351017112368
('da',),46926.0, 0.006163195037292281
('de',),45148.0, 0.0059296750105202215
('türkiye',),37773.0, 0.0049610528522277915
('milletvekili',),36544.0, 0.004799637715612009
('için',),35309.0, 0.004637434547409819
